File generated on // Fichier créé sur ,23/09/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant, CO // CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppm // ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available. // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant,NAPS ID // Identifiant SNPA,City // Ville,P/T // P/T,Latitude // Latitude,Longitude // Longitude,Date // Date,H01 // H01,H02 // H02,H03 // H03,H04 // H04,H05 // H05,H06 // H06,H07 // H07,H08 // H08,H09 // H09,H10 // H10,H11 // H11,H12 // H12,H13 // H13,H14 // H14,H15 // H15,H16 // H16,H17 // H17,H18 // H18,H19 // H19,H20 // H20,H21 // H21,H22 // H22,H23 // H23,H24 // H24
CO,50135,Montréal,QC,45.5934,-73.63726,20160801,0.19,0.19,0.18,0.18,0.18,0.2,0.23,0.21,0.21,0.21,0.19,0.16,0.14,0.13,0.13,0.14,0.14,0.14,0.15,0.18,0.18,0.18,0.18,0.18
CO,50135,Montréal,QC,45.5934,-73.63726,20160802,0.15,0.15,0.15,0.15,0.19,0.19,0.18,0.2,0.17,0.16,0.15,0.15,0.14,0.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,50135,Montréal,QC,45.5934,-73.63726,20160803,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.14,0.16,0.16,0.16,0.16,0.17,0.17,0.19,0.2,0.19,0.16
CO,50135,Montréal,QC,45.5934,-73.63726,20160804,0.16,0.16,0.15,0.15,0.16,0.21,0.22,0.18,0.21,0.18,0.19,0.18,0.19,0.19,0.19,0.18,0.19,0.2,0.19,0.23,0.25,0.25,0.24,0.25
CO,50135,Montréal,QC,45.5934,-73.63726,20160805,0.19,0.19,0.19,0.18,0.2,0.22,0.23,0.21,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.18,0.17,0.18,0.18,0.16,0.16,0.16
CO,50135,Montréal,QC,45.5934,-73.63726,20160806,0.15,0.16,0.16,0.15,0.16,0.17,0.17,0.17,0.18,0.16,0.15,0.15,0.14,0.15,0.15,0.13,0.14,0.14,0.13,0.15,0.17,0.19,0.2,0.19
CO,50135,Montréal,QC,45.5934,-73.63726,20160807,0.19,0.19,0.18,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.14,0.14,0.15,0.14,0.14,0.14,0.12,0.15,0.15,0.17,0.16,0.14
CO,50135,Montréal,QC,45.5934,-73.63726,20160808,0.14,0.14,0.13,0.12,0.15,0.19,0.18,0.17,0.16,0.14,0.13,0.14,0.14,0.14,0.15,0.15,0.15,0.14,0.14,0.16,0.16,0.18,0.17,0.16
CO,50135,Montréal,QC,45.5934,-73.63726,20160809,0.22,0.2,0.25,0.19,0.2,0.26,0.28,0.34,0.17,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.17,0.18,0.18,0.23,0.24,0.23,0.25,0.21
CO,50135,Montréal,QC,45.5934,-73.63726,20160810,0.21,0.24,0.2,0.19,0.2,0.34,0.4,0.26,0.22,0.21,0.2,0.2,0.2,0.22,0.22,0.22,0.23,0.22,0.21,0.23,0.26,0.26,0.24,0.19
CO,50135,Montréal,QC,45.5934,-73.63726,20160811,0.18,0.19,0.19,0.18,0.2,0.24,0.26,0.23,0.23,0.2,0.2,0.2,0.2,0.22,0.22,0.21,0.21,0.21,0.21,0.25,0.36,0.36,0.26,0.21
CO,50135,Montréal,QC,45.5934,-73.63726,20160812,0.2,0.2,0.18,0.15,0.18,0.17,0.17,0.19,0.16,0.16,0.15,0.16,0.16,0.18,0.18,0.18,0.2,0.18,0.15,0.15,0.15,0.16,0.15,0.14
CO,50135,Montréal,QC,45.5934,-73.63726,20160813,0.13,0.13,0.13,0.12,0.13,0.14,0.14,0.14,0.17,0.19,0.19,0.19,0.17,0.18,0.16,0.19,0.2,0.19,0.15,0.15,0.15,0.14,0.13,0.12
CO,50135,Montréal,QC,45.5934,-73.63726,20160814,0.14,0.14,0.15,0.13,0.13,0.14,0.14,0.14,0.15,0.16,0.17,0.18,0.21,0.17,0.18,0.16,0.15,0.16,0.17,0.19,0.18,0.18,0.18,0.18
CO,50135,Montréal,QC,45.5934,-73.63726,20160815,0.16,0.16,0.16,0.15,0.19,0.21,0.22,0.21,0.19,0.17,0.17,0.16,0.15,0.17,0.19,0.18,0.19,0.19,0.18,0.2,0.23,0.25,0.23,0.25
CO,50135,Montréal,QC,45.5934,-73.63726,20160816,0.24,0.19,0.17,0.18,0.19,0.27,0.29,0.28,0.28,0.21,0.21,0.2,0.19,0.19,0.21,0.25,0.2,0.17,0.15,0.14,0.14,0.13,0.13,0.12
CO,50135,Montréal,QC,45.5934,-73.63726,20160817,0.13,0.13,0.13,0.13,0.14,0.17,0.19,0.18,0.15,0.13,0.13,0.15,0.13,0.15,0.16,0.15,0.15,0.15,0.17,0.19,0.19,0.18,0.18,0.16
CO,50135,Montréal,QC,45.5934,-73.63726,20160818,0.15,0.15,0.14,0.14,0.17,0.21,0.19,0.19,0.17,0.18,0.18,0.17,0.16,0.16,0.17,0.18,0.19,0.18,0.16,0.2,0.21,0.16,0.15,0.16
CO,50135,Montréal,QC,45.5934,-73.63726,20160819,0.16,0.15,0.14,0.15,0.2,0.24,0.23,0.24,0.23,0.17,0.13,0.13,0.14,0.16,0.18,0.2,0.18,0.2,0.2,0.24,0.28,0.26,0.23,0.3
CO,50135,Montréal,QC,45.5934,-73.63726,20160820,0.19,0.2,0.2,0.21,0.19,0.19,0.2,0.2,0.18,0.19,0.18,0.18,0.16,0.16,0.15,0.16,0.18,0.19,0.19,0.2,0.18,0.18,0.17,0.17
CO,50135,Montréal,QC,45.5934,-73.63726,20160821,0.17,0.18,0.18,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.18,0.2,0.19,0.19,0.15,0.15,0.16,0.16,0.16,0.15,0.15
CO,50135,Montréal,QC,45.5934,-73.63726,20160822,0.12,0.11,0.11,0.1,0.11,0.13,0.15,0.14,0.13,0.13,0.13,0.14,0.13,0.14,0.16,0.16,0.16,0.19,0.16,0.16,0.19,0.28,0.24,0.18
CO,50135,Montréal,QC,45.5934,-73.63726,20160823,0.16,0.16,0.15,0.13,0.16,0.2,0.23,0.2,0.17,0.15,0.15,0.14,0.13,0.14,0.15,0.16,0.16,0.17,0.16,0.16,0.15,0.15,0.14,0.14
CO,50135,Montréal,QC,45.5934,-73.63726,20160824,0.15,0.15,0.15,0.15,0.17,0.24,0.28,0.22,0.2,0.19,0.18,0.18,0.17,0.17,0.18,0.18,0.19,0.21,0.26,0.3,0.34,0.31,0.27,0.2
CO,50135,Montréal,QC,45.5934,-73.63726,20160825,0.16,0.17,0.16,0.17,0.19,0.23,0.23,0.24,0.25,0.22,0.21,0.21,0.24,0.25,0.26,0.24,0.26,0.28,0.27,0.28,0.26,0.23,0.19,0.19
CO,50135,Montréal,QC,45.5934,-73.63726,20160826,0.17,0.17,0.17,0.16,0.18,0.23,0.24,0.23,0.19,0.18,0.18,0.17,0.17,0.18,0.17,0.17,0.2,0.19,0.21,0.37,0.32,0.32,0.24,0.22
CO,50135,Montréal,QC,45.5934,-73.63726,20160827,0.22,0.16,0.14,0.16,0.16,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.15,0.16,0.16,0.18,0.2,0.22,0.21,0.22
CO,50135,Montréal,QC,45.5934,-73.63726,20160828,0.18,0.25,0.26,0.21,0.17,0.18,0.2,0.22,0.2,0.23,0.22,0.24,0.23,0.21,0.21,0.22,0.23,0.24,0.24,0.25,0.25,0.23,0.21,0.18
CO,50135,Montréal,QC,45.5934,-73.63726,20160829,0.16,0.15,0.14,0.14,0.14,0.16,0.16,0.16,0.15,0.13,0.12,0.13,0.13,0.12,0.14,0.15,0.15,0.17,0.18,0.17,0.18,0.18,0.17,0.18
CO,50135,Montréal,QC,45.5934,-73.63726,20160830,0.16,0.14,0.13,0.13,0.15,0.21,-999,0.27,0.23,0.21,0.19,0.18,0.15,0.15,0.17,0.18,0.18,0.19,0.19,0.21,0.22,0.19,0.17,0.15
CO,50135,Montréal,QC,45.5934,-73.63726,20160831,0.14,0.14,0.14,0.13,0.16,0.17,0.22,0.23,0.22,0.19,0.19,0.19,0.19,0.17,0.2,0.23,0.19,0.2,0.23,0.21,0.17,0.16,0.14,0.13
CO,50135,Montréal,QC,45.5934,-73.63726,20160901,0.14,0.13,0.13,0.16,0.18,0.22,0.23,0.18,0.16,0.14,0.14,0.13,0.12,0.13,0.16,0.14,0.15,0.23,0.17,0.18,0.19,0.2,0.16,0.14
CO,50135,Montréal,QC,45.5934,-73.63726,20160902,0.11,0.1,0.1,0.09,0.1,0.14,0.16,0.15,0.14,0.12,0.16,0.16,0.16,0.19,0.18,0.14,0.13,0.16,0.26,0.34,0.34,0.26,0.25,0.19
CO,50135,Montréal,QC,45.5934,-73.63726,20160903,0.14,0.13,0.12,0.11,0.12,0.15,0.16,0.16,0.18,0.18,0.15,0.15,0.17,0.16,0.15,0.15,0.15,0.18,0.22,0.28,0.37,0.42,0.54,0.62
CO,50135,Montréal,QC,45.5934,-73.63726,20160904,0.55,0.39,0.32,0.34,0.33,0.3,0.25,0.27,0.24,0.22,0.2,0.24,0.24,0.22,0.19,0.17,0.16,0.2,0.32,0.45,0.51,0.56,0.56,0.73
CO,50135,Montréal,QC,45.5934,-73.63726,20160905,0.52,0.42,0.36,0.32,0.31,0.32,0.36,0.32,0.25,0.24,0.26,0.25,0.19,0.17,0.16,0.18,0.18,0.2,0.25,0.45,0.64,0.71,0.66,0.69
CO,50135,Montréal,QC,45.5934,-73.63726,20160906,0.44,0.34,0.28,0.29,0.33,0.4,0.37,0.3,0.31,0.33,0.37,0.38,0.24,0.2,0.19,0.2,0.21,0.23,0.3,0.4,0.55,0.62,0.37,0.34
CO,50135,Montréal,QC,45.5934,-73.63726,20160907,0.42,0.4,0.42,0.37,0.4,0.4,0.36,0.29,0.23,0.21,0.2,0.18,0.17,0.16,0.18,0.19,0.22,0.21,0.21,0.23,0.23,0.21,0.23,0.24
CO,50135,Montréal,QC,45.5934,-73.63726,20160908,0.22,0.24,0.23,0.18,0.18,0.23,0.32,0.29,0.28,0.23,0.22,0.2,0.19,0.22,0.24,0.28,0.35,0.35,0.44,0.42,0.42,0.31,0.21,0.15
CO,50135,Montréal,QC,45.5934,-73.63726,20160909,0.14,0.13,0.13,0.13,0.16,0.22,0.2,0.19,0.16,0.16,0.16,0.15,0.14,0.14,0.15,0.16,0.17,0.18,0.18,0.18,0.23,0.24,0.2,0.22
CO,50135,Montréal,QC,45.5934,-73.63726,20160910,0.24,0.25,0.25,0.23,0.23,0.23,0.18,0.19,0.18,0.19,0.17,0.15,0.15,0.15,0.15,0.15,0.18,0.16,0.16,0.17,0.17,0.17,0.17,0.17
CO,50135,Montréal,QC,45.5934,-73.63726,20160911,0.18,0.15,0.15,0.13,0.12,0.12,0.1,0.1,0.1,0.1,0.1,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.16,0.17,0.16,0.17,0.15,0.15
CO,50135,Montréal,QC,45.5934,-73.63726,20160912,0.12,0.13,0.13,0.13,0.15,0.22,0.29,0.21,0.16,0.14,0.16,0.14,0.14,0.14,0.15,0.16,0.15,0.16,0.16,0.17,0.17,0.14,0.13,0.14
CO,50135,Montréal,QC,45.5934,-73.63726,20160913,0.13,0.12,0.12,0.13,0.15,0.19,0.24,0.27,0.18,0.17,0.17,0.18,0.14,0.15,0.15,0.16,0.17,0.18,0.18,0.19,0.2,0.18,0.18,0.17
CO,50135,Montréal,QC,45.5934,-73.63726,20160914,0.14,0.14,0.14,0.14,0.16,0.18,0.2,0.21,0.17,0.12,0.12,0.11,0.11,0.11,0.13,0.12,0.13,0.12,0.14,0.14,0.13,0.12,0.11,0.11
CO,50135,Montréal,QC,45.5934,-73.63726,20160915,0.11,0.12,0.11,0.11,0.13,0.19,0.19,0.15,0.15,0.14,0.14,0.14,0.15,0.17,0.17,0.18,0.18,0.19,0.21,0.3,0.39,0.4,0.39,0.29
CO,50135,Montréal,QC,45.5934,-73.63726,20160916,0.28,0.38,0.36,0.29,0.27,0.37,0.32,0.47,0.31,0.23,0.18,0.16,0.15,0.16,0.16,0.17,0.18,0.19,0.23,0.29,0.41,0.3,0.25,0.27
CO,50135,Montréal,QC,45.5934,-73.63726,20160917,0.33,0.32,0.26,0.24,0.24,0.22,0.26,0.26,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.2,0.27,0.32,0.32,0.24,0.19,0.19,0.18,0.17
CO,50135,Montréal,QC,45.5934,-73.63726,20160918,0.15,0.14,0.14,0.12,0.13,0.15,0.16,0.16,0.17,0.15,0.15,0.14,0.15,0.17,0.16,0.15,0.15,0.19,0.22,0.21,0.22,0.23,0.18,0.18
CO,50135,Montréal,QC,45.5934,-73.63726,20160919,0.18,0.2,0.21,0.22,0.23,0.28,0.35,0.36,0.33,0.2,0.22,0.17,0.17,0.19,0.18,0.18,0.2,0.21,0.26,0.27,0.21,0.16,0.15,0.16
CO,50135,Montréal,QC,45.5934,-73.63726,20160920,0.17,0.17,0.16,0.16,0.2,0.23,0.3,0.38,0.32,0.22,0.19,0.19,0.17,0.18,0.18,0.17,0.17,0.18,0.23,0.31,0.26,0.19,0.2,0.18
CO,50135,Montréal,QC,45.5934,-73.63726,20160921,0.13,0.13,0.12,0.12,0.14,0.18,0.23,0.21,0.17,0.15,0.14,0.15,0.14,0.15,0.16,0.16,0.17,0.18,0.2,0.23,0.23,0.16,0.15,0.17
CO,50135,Montréal,QC,45.5934,-73.63726,20160922,0.19,0.19,0.19,0.14,0.15,0.19,0.19,0.18,0.17,0.2,0.3,0.13,0.14,0.14,0.16,0.17,0.16,0.15,0.14,0.15,0.14,0.13,0.13,0.12
CO,50135,Montréal,QC,45.5934,-73.63726,20160923,0.1,0.09,0.09,0.09,0.11,0.12,0.13,0.15,0.14,0.11,0.1,0.1,0.12,0.16,0.17,0.13,0.13,0.13,0.16,0.2,0.18,0.18,0.15,0.15
CO,50135,Montréal,QC,45.5934,-73.63726,20160924,0.12,0.11,0.11,0.11,0.12,0.17,0.17,0.18,0.2,0.16,0.13,0.14,0.1,0.1,0.11,0.11,0.11,0.12,0.16,0.17,0.14,0.15,0.15,0.14
CO,50135,Montréal,QC,45.5934,-73.63726,20160925,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.14,0.18,0.17,0.2,0.14,0.1,0.11,0.12,0.11,0.12,0.21,0.29,0.27,0.31,0.28,0.31,0.32
CO,50135,Montréal,QC,45.5934,-73.63726,20160926,0.26,0.18,0.18,0.19,0.18,0.28,0.42,0.36,0.27,0.19,0.15,0.12,0.12,0.13,0.13,0.15,0.16,0.15,0.16,0.16,0.16,0.15,0.16,0.16
CO,50135,Montréal,QC,45.5934,-73.63726,20160927,0.15,0.15,0.15,0.16,0.19,0.21,0.24,0.26,0.19,0.16,0.16,0.15,0.17,0.16,0.18,0.18,0.2,0.28,0.32,0.34,0.43,0.22,0.18,0.15
CO,50135,Montréal,QC,45.5934,-73.63726,20160928,0.13,0.1,0.1,0.1,0.12,0.14,0.19,0.2,0.17,0.15,0.15,0.15,0.14,0.14,0.16,0.17,0.17,0.16,0.16,0.14,0.13,0.13,0.12,0.12
CO,50135,Montréal,QC,45.5934,-73.63726,20160929,0.12,0.12,0.12,0.12,0.13,0.18,0.23,0.19,0.15,0.12,0.13,0.13,0.12,0.13,0.14,0.14,0.15,0.17,0.19,0.17,0.15,0.16,0.16,0.15
CO,50135,Montréal,QC,45.5934,-73.63726,20160930,0.13,0.14,0.14,0.15,0.18,0.18,0.23,0.22,0.19,0.19,0.2,0.17,0.14,0.14,0.16,0.18,0.22,0.21,0.18,0.2,0.19,0.17,0.19,0.18
CO,50135,Montréal,QC,45.5934,-73.63726,20161001,0.17,0.17,0.18,0.16,0.17,0.19,0.19,0.19,0.22,0.21,0.18,0.16,0.14,0.13,0.13,0.13,0.14,0.16,0.16,0.16,0.14,0.14,0.14,0.14
CO,50135,Montréal,QC,45.5934,-73.63726,20161002,0.15,0.15,0.13,0.13,0.12,0.14,0.16,0.17,0.16,0.16,0.14,0.15,0.16,0.18,0.16,0.16,0.16,0.19,0.18,0.18,0.18,0.18,0.16,0.16
CO,50135,Montréal,QC,45.5934,-73.63726,20161003,0.14,0.14,0.14,0.13,0.15,0.21,0.26,0.22,0.2,0.17,0.16,0.16,0.14,0.16,0.17,0.17,0.17,0.21,0.23,0.21,0.21,0.18,0.17,0.15
CO,50135,Montréal,QC,45.5934,-73.63726,20161004,0.13,0.13,0.13,0.11,0.13,0.17,0.22,0.2,0.2,0.2,0.2,0.2,0.19,0.18,0.16,0.15,0.16,0.26,0.42,0.77,0.77,0.61,0.48,0.4
CO,50135,Montréal,QC,45.5934,-73.63726,20161005,0.32,0.22,0.18,0.17,0.18,0.27,0.34,0.38,0.4,0.35,0.38,0.28,0.21,0.21,0.2,0.22,0.21,0.26,0.44,0.47,0.46,0.56,0.55,0.64
CO,50135,Montréal,QC,45.5934,-73.63726,20161006,0.5,0.43,0.39,0.23,0.27,0.32,0.52,0.76,0.66,0.28,0.22,0.2,0.17,0.18,0.21,0.2,0.2,0.34,0.56,0.62,0.75,0.81,0.99,0.96
CO,50135,Montréal,QC,45.5934,-73.63726,20161007,0.91,0.85,0.79,0.79,0.64,0.58,0.49,0.7,0.5,0.38,0.28,0.23,0.19,0.18,0.18,0.19,0.22,0.28,0.27,0.25,0.24,0.23,0.27,0.27
CO,50135,Montréal,QC,45.5934,-73.63726,20161008,0.31,0.22,0.17,0.18,0.17,0.17,0.2,0.22,0.24,0.25,0.25,0.28,0.28,0.28,0.22,0.21,0.2,0.18,0.17,0.2,0.21,0.21,0.2,0.19
CO,50135,Montréal,QC,45.5934,-73.63726,20161009,0.15,0.16,0.15,0.15,0.14,0.17,0.16,0.16,0.14,0.14,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.16,0.15,0.13,0.13,0.13,0.12
CO,50135,Montréal,QC,45.5934,-73.63726,20161010,0.12,0.12,0.11,0.11,0.12,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.14,0.14,0.17,0.18,0.2,0.22,0.2,0.18,0.18,0.17
CO,50135,Montréal,QC,45.5934,-73.63726,20161011,0.15,0.15,0.15,0.17,0.22,0.3,0.28,0.26,0.22,0.19,0.16,0.15,0.15,0.17,0.18,0.17,0.25,0.41,0.48,0.71,0.71,0.85,0.65,0.47
CO,50135,Montréal,QC,45.5934,-73.63726,20161012,0.38,0.29,0.25,0.28,0.3,0.48,0.66,0.61,0.44,0.5,0.47,0.25,0.16,0.18,0.19,0.22,0.25,0.31,0.25,0.23,0.27,0.22,0.21,0.19
CO,50135,Montréal,QC,45.5934,-73.63726,20161013,0.16,0.15,0.15,0.16,0.19,0.21,0.24,0.25,0.24,0.28,0.29,0.28,0.2,0.18,0.18,0.19,0.19,0.18,0.18,0.23,0.21,0.21,0.19,0.18
CO,50135,Montréal,QC,45.5934,-73.63726,20161014,0.18,0.19,0.18,0.19,0.25,0.32,0.39,0.35,0.3,0.22,0.16,0.15,0.16,0.16,0.15,0.17,0.2,0.3,0.41,0.53,0.58,0.41,0.31,0.3
CO,50135,Montréal,QC,45.5934,-73.63726,20161015,0.24,0.23,0.22,0.22,0.21,0.28,0.39,0.4,0.24,0.19,0.18,0.16,0.16,0.16,0.16,0.18,0.21,0.26,0.22,0.19,0.18,0.2,0.27,0.23
CO,50135,Montréal,QC,45.5934,-73.63726,20161016,0.19,0.18,0.17,0.19,0.17,0.2,0.2,0.22,0.27,0.31,0.35,0.29,0.29,0.29,0.29,0.3,0.31,0.3,0.24,0.25,0.25,0.24,0.2,0.19
CO,50135,Montréal,QC,45.5934,-73.63726,20161017,0.16,0.16,0.17,0.16,0.17,0.19,0.21,0.19,0.16,0.16,-999,-999,-999,0.15,-999,0.2,0.22,0.24,0.17,0.2,0.18,0.15,0.14,0.14
CO,50135,Montréal,QC,45.5934,-73.63726,20161018,0.16,0.17,0.16,0.16,0.17,0.21,0.21,0.25,0.31,0.31,0.3,0.33,0.37,0.31,0.39,0.6,0.31,0.19,0.17,0.16,0.16,0.15,0.14,0.13
CO,50135,Montréal,QC,45.5934,-73.63726,20161019,0.14,0.14,0.14,0.15,0.19,0.25,0.29,0.26,0.2,0.15,0.15,0.15,0.15,0.16,0.19,0.21,0.21,0.28,0.25,0.31,0.37,0.73,0.74,0.75
CO,50135,Montréal,QC,45.5934,-73.63726,20161020,0.7,0.47,0.35,0.28,0.26,0.28,0.43,0.36,0.37,0.29,0.28,0.31,0.33,0.37,0.4,0.41,0.34,0.3,0.22,0.19,0.18,0.18,0.17,0.16
CO,50135,Montréal,QC,45.5934,-73.63726,20161021,0.16,0.15,0.15,0.14,0.16,0.17,0.18,0.17,0.16,0.16,0.17,0.2,0.26,0.26,0.22,0.18,0.18,0.17,0.16,0.15,0.16,0.15,0.15,0.14
CO,50135,Montréal,QC,45.5934,-73.63726,20161022,0.14,0.14,0.15,0.14,0.17,0.15,0.15,0.16,0.18,0.22,0.2,0.25,0.19,0.21,0.21,0.19,0.18,0.19,0.18,0.16,0.14,0.13,0.13,0.13
CO,50135,Montréal,QC,45.5934,-73.63726,20161023,0.1,0.1,0.1,0.1,0.1,0.09,0.11,0.12,0.14,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.11
CO,50135,Montréal,QC,45.5934,-73.63726,20161024,0.13,0.13,0.12,0.13,0.15,0.16,0.17,0.19,0.16,0.14,0.15,0.15,0.13,0.13,0.16,0.18,0.17,0.17,0.13,0.13,0.12,0.12,0.12,0.12
CO,50135,Montréal,QC,45.5934,-73.63726,20161025,0.1,0.1,0.1,0.1,0.11,0.13,0.18,0.18,0.16,0.15,0.15,0.13,0.13,0.13,0.16,0.2,0.21,0.2,0.18,0.2,0.22,0.19,0.19,0.2
CO,50135,Montréal,QC,45.5934,-73.63726,20161026,0.15,0.13,0.11,0.12,0.17,0.23,0.41,0.27,0.2,0.14,0.19,0.17,0.17,0.15,0.18,0.24,0.27,0.27,0.21,0.3,0.19,0.17,0.18,0.19
CO,50135,Montréal,QC,45.5934,-73.63726,20161027,0.29,0.16,0.12,0.13,0.19,0.24,0.28,0.22,0.21,0.18,0.18,0.17,0.15,0.15,0.18,0.18,0.19,0.17,0.16,0.16,0.15,0.14,0.14,0.13
CO,50135,Montréal,QC,45.5934,-73.63726,20161028,0.13,0.14,0.14,0.16,0.16,0.19,0.22,0.21,0.21,0.19,0.2,0.18,0.22,0.27,0.23,0.27,0.29,0.21,0.21,0.21,0.24,0.28,0.27,0.23
CO,50135,Montréal,QC,45.5934,-73.63726,20161029,0.16,0.16,0.16,0.16,0.17,0.2,0.21,0.24,0.24,0.25,0.24,0.27,0.26,0.3,0.3,0.29,0.41,0.33,0.3,0.3,0.28,0.25,0.24,0.23
CO,50135,Montréal,QC,45.5934,-73.63726,20161030,0.21,0.18,0.17,0.16,0.16,0.18,0.18,0.23,0.18,0.17,0.23,0.22,0.15,0.19,0.18,0.19,0.21,0.27,0.22,0.23,0.26,0.25,0.21,0.18
CO,50135,Montréal,QC,45.5934,-73.63726,20161031,0.16,0.16,0.15,0.16,0.19,0.23,0.22,0.22,0.2,0.22,0.17,0.23,0.15,0.17,0.17,0.23,0.2,0.22,0.2,0.24,0.29,0.23,0.24,0.25
CO,50135,Montréal,QC,45.5934,-73.63726,20161101,0.15,0.15,0.19,0.23,0.25,0.27,0.53,0.34,0.32,0.27,0.22,0.2,0.18,0.18,0.21,0.22,0.23,0.24,0.21,0.2,0.29,0.3,0.22,0.22
CO,50135,Montréal,QC,45.5934,-73.63726,20161102,0.22,0.2,0.23,0.23,0.23,0.28,0.55,0.52,0.5,0.5,0.5,0.5,0.3,0.27,0.25,0.29,0.39,0.26,0.24,0.25,0.27,0.22,0.23,0.23
CO,50135,Montréal,QC,45.5934,-73.63726,20161103,0.29,0.25,0.25,0.24,0.26,0.3,0.35,0.35,0.35,0.43,0.39,0.33,0.32,0.25,0.27,0.27,0.46,0.35,0.43,0.5,0.36,0.38,0.29,0.16
CO,50135,Montréal,QC,45.5934,-73.63726,20161104,0.13,0.14,0.14,0.13,0.14,0.18,0.21,0.17,0.22,0.2,0.16,0.2,0.16,0.18,0.18,0.18,0.2,0.24,0.24,0.24,0.23,0.22,0.21,0.23
CO,50135,Montréal,QC,45.5934,-73.63726,20161105,0.28,0.2,0.19,0.18,0.17,0.2,0.19,0.2,0.22,0.2,0.21,0.21,0.24,0.25,0.25,0.25,0.24,0.35,0.3,0.26,0.39,0.34,0.21,0.2
CO,50135,Montréal,QC,45.5934,-73.63726,20161106,0.17,0.14,0.13,0.14,0.15,0.15,0.17,0.2,0.16,0.15,0.18,0.17,0.18,0.16,0.16,0.16,0.17,0.21,0.28,0.32,0.41,0.37,0.41,0.53
CO,50135,Montréal,QC,45.5934,-73.63726,20161107,0.4,0.34,0.38,0.32,0.34,0.42,1.11,1.33,0.95,0.39,0.27,0.21,0.2,0.18,0.19,0.21,0.24,0.39,0.41,0.43,0.36,0.3,0.27,0.26
CO,50135,Montréal,QC,45.5934,-73.63726,20161108,0.23,0.22,0.2,0.19,0.19,0.28,0.45,0.76,0.54,0.35,0.28,0.24,0.22,0.21,0.26,0.33,0.39,0.53,0.59,0.49,0.34,0.25,0.26,0.27
CO,50135,Montréal,QC,45.5934,-73.63726,20161109,0.24,0.25,0.24,0.23,0.22,0.25,0.2,0.21,0.23,0.17,0.21,0.19,0.15,0.16,0.21,0.25,0.23,0.25,0.18,0.22,0.23,0.23,0.2,0.21
CO,50135,Montréal,QC,45.5934,-73.63726,20161110,0.16,0.14,0.14,0.13,0.16,0.18,0.25,0.31,0.26,0.23,0.18,0.16,0.17,0.19,0.19,0.21,0.23,0.23,0.2,0.19,0.19,0.19,0.17,0.17
CO,50135,Montréal,QC,45.5934,-73.63726,20161111,0.17,0.18,0.18,0.18,0.15,0.14,0.16,0.19,0.17,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.16,0.17,0.17,0.16,0.21,0.19,0.18,0.2
CO,50135,Montréal,QC,45.5934,-73.63726,20161112,0.18,0.17,0.16,0.16,0.14,0.14,0.16,0.19,0.15,0.16,0.16,0.16,0.14,0.15,0.16,0.15,0.16,0.16,0.16,0.15,0.16,0.17,0.16,0.16
CO,50135,Montréal,QC,45.5934,-73.63726,20161113,0.15,0.15,0.15,0.14,0.15,0.15,0.16,0.17,0.18,0.18,0.18,0.18,0.18,0.18,0.2,0.21,0.22,0.22,0.2,0.21,0.21,0.21,0.21,0.2
CO,50135,Montréal,QC,45.5934,-73.63726,20161114,0.17,0.16,0.15,0.14,0.15,0.17,0.22,0.25,0.24,0.22,0.21,0.21,0.23,0.22,0.23,0.25,0.33,0.54,0.71,1.07,1.4,1.59,1.29,0.95
CO,50135,Montréal,QC,45.5934,-73.63726,20161115,0.75,0.56,0.43,0.36,0.32,0.34,0.38,0.43,0.41,0.36,0.32,0.34,0.28,0.26,0.27,0.31,0.41,0.45,0.35,0.27,0.24,0.22,0.23,0.21
