*DESCRIPTION
*MEANS REPORT
************DESCRIPTION************
"File generated on","2021-06-23"
"",""
"NAPS Means Datafile",""
"",""
"Units:",""
"SO2 NO2 O3 NO and NOx are ppb",""
"CO is ppm",""
"PM10 and PM2.5 are in ug/m3",""
"",""
"Reporting criteria:",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
************MEANS REPORT************
"NAPS ID","City","Location","Latitude","Longitude","Elevation","Classification","Pollutant","January","February","March","April","May","June","July","August","September","October","November","December","Average","StdDeviation","%Complete","","","","","","","","","","","",""
"091601","Carrot Creek","Se 31 53 13 W5","53.621062","-115.869155","800","RB,NU,P1,A","NO2","9","6","4","3","4","3","2","2","3","4","6","6","5","4","95","","","","","","","","","","","",""
"091601","Carrot Creek","Se 31 53 13 W5","53.621062","-115.869155","800","RB,NU,P1,A","NOX","12","7","5","4","5","3","3","3","3","5","9","8","6","6","95","","","","","","","","","","","",""
"091601","Carrot Creek","Se 31 53 13 W5","53.621062","-115.869155","800","RB,NU,P1,A","O3","20","29","30","34","32","31","19","19","18","12","12","26","23","13","95","","","","","","","","","","","",""
"091601","Carrot Creek","Se 31 53 13 W5","53.621062","-115.869155","800","RB,NU,P1,A","SO2","0.4","0.2","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0","0.2","0.1","0.5","95","","","","","","","","","","","",""
"091701","Steeper","Ne 12 48 22 W5","53.1325","-117.09111","1428","RB,NU,P1,F","CO","","","","0","0.16","","","","","","","","","","15","","","","","","","","","","","",""
"091701","Steeper","Ne 12 48 22 W5","53.1325","-117.09111","1428","RB,NU,P1,F","NO","0","0","0","0","0","0","0","0","0","1","0","0","0","1","94","","","","","","","","","","","",""
"091701","Steeper","Ne 12 48 22 W5","53.1325","-117.09111","1428","RB,NU,P1,F","NO2","1","1","1","2","4","1","1","1","1","3","2","2","2","2","94","","","","","","","","","","","",""
"091701","Steeper","Ne 12 48 22 W5","53.1325","-117.09111","1428","RB,NU,P1,F","NOX","2","1","1","2","4","1","1","1","1","3","2","2","2","2","94","","","","","","","","","","","",""
"091701","Steeper","Ne 12 48 22 W5","53.1325","-117.09111","1428","RB,NU,P1,F","O3","32","37","36","37","33","33","26","19","20","20","33","36","30","12","95","","","","","","","","","","","",""
"091701","Steeper","Ne 12 48 22 W5","53.1325","-117.09111","1428","RB,NU,P1,F","PM2.5","3","2","1","2","2","2","2","2","1","2","1","2","2","3","99","","","","","","","","","","","",""
"091701","Steeper","Ne 12 48 22 W5","53.1325","-117.09111","1428","RB,NU,P1,F","SO2","0","0","0","0","0.1","0","0","0","0","0.1","0","0.1","0","0.2","95","","","","","","","","","","","",""
"091801","Fort Chipewyan","Fort Chipewyan","58.70879","-111.17683","238","RB,NU,P1,W","NO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95","","","","","","","","","","","",""
"091801","Fort Chipewyan","Fort Chipewyan","58.70879","-111.17683","238","RB,NU,P1,W","NO2","3","1","1","1","1","0","0","0","1","1","2","3","1","2","95","","","","","","","","","","","",""
"091801","Fort Chipewyan","Fort Chipewyan","58.70879","-111.17683","238","RB,NU,P1,W","NOX","3","1","1","1","1","0","0","0","1","1","2","3","1","3","95","","","","","","","","","","","",""
"091801","Fort Chipewyan","Fort Chipewyan","58.70879","-111.17683","238","RB,NU,P1,W","O3","26","33","40","41","33","31","25","23","20","25","26","28","29","9","91","","","","","","","","","","","",""
"091801","Fort Chipewyan","Fort Chipewyan","58.70879","-111.17683","238","RB,NU,P1,W","PM2.5","4","2","2","4","16","4","7","3","2","2","4","3","5","18","96","","","","","","","","","","","",""
"091801","Fort Chipewyan","Fort Chipewyan","58.70879","-111.17683","238","RB,NU,P1,W","SO2","0.5","0.1","0","0","0","0","0.1","0","0.2","0.1","0.4","0.8","0.2","0.9","95","","","","","","","","","","","",""
"091901","Caroline","16-30-034-5 W5","51.94687","-114.69744","1140","RB,NU,P1,A","NO","1","1","0","1","0","0","0","0","0","1","1","0","1","1","92","","","","","","","","","","","",""
"091901","Caroline","16-30-034-5 W5","51.94687","-114.69744","1140","RB,NU,P1,A","NO2","5","3","2","3","7","4","4","2","1","3","3","3","3","3","92","","","","","","","","","","","",""
"091901","Caroline","16-30-034-5 W5","51.94687","-114.69744","1140","RB,NU,P1,A","NOX","6","3","3","4","7","4","4","2","2","3","4","3","4","3","92","","","","","","","","","","","",""
"091901","Caroline","16-30-034-5 W5","51.94687","-114.69744","1140","RB,NU,P1,A","O3","28","33","34","38","36","35","25","22","18","15","23","32","28","12","94","","","","","","","","","","","",""
"091901","Caroline","16-30-034-5 W5","51.94687","-114.69744","1140","RB,NU,P1,A","PM2.5","7","4","4","6","6","5","5","5","5","4","4","4","5","5","99","","","","","","","","","","","",""
"091901","Caroline","16-30-034-5 W5","51.94687","-114.69744","1140","RB,NU,P1,A","SO2","1.1","0.9","1","1","0.8","0.9","1.1","1.1","1","1.2","1.2","1.2","1.1","1.3","93","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,NU,P3,W","CO","0.35","0.29","0.23","0.21","0.18","0.13","0.13","0.15","0.14","0.19","0.3","0.25","0.21","0.13","95","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,NU,P3,W","NO","15","7","3","1","1","1","1","1","","4","14","10","5","13","87","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,NU,P3,W","NO2","20","16","9","5","5","3","3","4","","7","14","15","9","10","87","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,NU,P3,W","NOX","35","24","12","6","6","4","4","5","","10","28","25","14","21","87","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,NU,P3,W","O3","10","19","27","32","30","30","22","19","19","13","9","20","21","13","95","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,NU,P3,W","PM2.5","13","6","4","4","6","4","5","5","4","5","8","6","6","6","100","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,NU,P3,W","SO2","0.6","0","0.1","0","0.1","0","0","0","0","0","0","0.2","0.1","0.7","95","","","","","","","","","","","",""
"092201","Lamont","Rge Rd 203 & Twp Rd 550","53.76036","-112.88017","767","RB,NU,P1,A","NO","2","1","1","1","1","1","1","1","1","1","1","1","1","2","94","","","","","","","","","","","",""
"092201","Lamont","Rge Rd 203 & Twp Rd 550","53.76036","-112.88017","767","RB,NU,P1,A","NO2","8","5","4","2","2","3","2","2","3","3","5","6","4","4","94","","","","","","","","","","","",""
"092201","Lamont","Rge Rd 203 & Twp Rd 550","53.76036","-112.88017","767","RB,NU,P1,A","NOX","10","6","4","2","3","3","3","3","3","4","6","7","5","5","94","","","","","","","","","","","",""
"092201","Lamont","Rge Rd 203 & Twp Rd 550","53.76036","-112.88017","767","RB,NU,P1,A","O3","25","31","31","37","35","35","26","23","22","18","21","26","28","11","95","","","","","","","","","","","",""
"092201","Lamont","Rge Rd 203 & Twp Rd 550","53.76036","-112.88017","767","RB,NU,P1,A","PM2.5","13","7","5","5","14","7","7","6","5","6","10","6","8","9","98","","","","","","","","","","","",""
"092201","Lamont","Rge Rd 203 & Twp Rd 550","53.76036","-112.88017","767","RB,NU,P1,A","SO2","1.7","1.4","0.8","0.2","0.4","0.7","0.8","1","1","0.5","0.8","1.3","0.9","1.5","94","","","","","","","","","","","",""
"092301","Redwater","Hwy 643, South Of Twp Rd 564","53.84369","-113.09922","631","PS,NU,P1,I","NO","16","10","7","8","","5","4","7","7","9","12","13","9","14","81","","","","","","","","","","","",""
"092301","Redwater","Hwy 643, South Of Twp Rd 564","53.84369","-113.09922","631","PS,NU,P1,I","NO2","19","14","8","6","","7","4","6","6","7","10","11","9","9","81","","","","","","","","","","","",""
"092301","Redwater","Hwy 643, South Of Twp Rd 564","53.84369","-113.09922","631","PS,NU,P1,I","NOX","35","24","15","14","","12","8","13","13","16","23","24","18","21","81","","","","","","","","","","","",""
"092301","Redwater","Hwy 643, South Of Twp Rd 564","53.84369","-113.09922","631","PS,NU,P1,I","PM2.5","7","5","6","6","","5","5","5","4","6","6","5","5","6","91","","","","","","","","","","","",""
"092301","Redwater","Hwy 643, South Of Twp Rd 564","53.84369","-113.09922","631","PS,NU,P1,I","SO2","5.8","5.1","12.7","10","","3.3","2.4","5","1.5","15.4","9.2","4.1","6.8","27.4","86","","","","","","","","","","","",""
"092601","Breton","Hwy 20","53.0903","-114.46061","900","RB,NU,P1,O","NO","2","0","0","0","0","0","0","0","0","1","1","1","1","1","94","","","","","","","","","","","",""
"092601","Breton","Hwy 20","53.0903","-114.46061","900","RB,NU,P1,O","NO2","8","4","4","3","2","2","4","4","4","4","5","5","4","3","94","","","","","","","","","","","",""
"092601","Breton","Hwy 20","53.0903","-114.46061","900","RB,NU,P1,O","NOX","9","4","4","3","2","2","4","4","4","5","6","5","4","4","94","","","","","","","","","","","",""
"092601","Breton","Hwy 20","53.0903","-114.46061","900","RB,NU,P1,O","O3","21","29","28","33","32","30","20","19","17","13","17","26","24","12","94","","","","","","","","","","","",""
"092601","Breton","Hwy 20","53.0903","-114.46061","900","RB,NU,P1,O","SO2","0.3","0.1","0.1","0.3","0.2","0.2","0.3","0.1","0.1","0.4","0.3","0.1","0.2","0.9","94","","","","","","","","","","","",""
"092801","Drayton Valley","48 Ave","53.220024","-114.984207","878","PE,SU,P2,R","PM2.5","11","6","5","5","7","5","5","5","4","5","7","5","6","6","96","","","","","","","","","","","",""
"092901","Edson","7 Ave","53.593771","-116.395822","894","PE,SU,P2,I","NO","8","4","2","1","1","1","1","1","2","4","8","6","3","8","95","","","","","","","","","","","",""
"092901","Edson","7 Ave","53.593771","-116.395822","894","PE,SU,P2,I","NO2","14","11","6","5","4","3","3","3","4","6","10","12","7","7","95","","","","","","","","","","","",""
"092901","Edson","7 Ave","53.593771","-116.395822","894","PE,SU,P2,I","NOX","22","16","8","7","5","3","4","4","6","9","18","18","10","13","95","","","","","","","","","","","",""
"092901","Edson","7 Ave","53.593771","-116.395822","894","PE,SU,P2,I","O3","17","27","33","38","37","34","22","21","19","13","12","22","25","15","95","","","","","","","","","","","",""
"092901","Edson","7 Ave","53.593771","-116.395822","894","PE,SU,P2,I","PM2.5","6","3","3","3","5","3","4","3","2","3","4","4","4","4","99","","","","","","","","","","","",""
"092901","Edson","7 Ave","53.593771","-116.395822","894","PE,SU,P2,I","SO2","0.7","0.4","0.2","0.2","0.2","0","0.1","0.1","0.1","0.1","0.2","0.3","0.2","0.5","95","","","","","","","","","","","",""
"093001","Evergreen Park","","55.1172","-118.7647","645","RB,NU,P4,F","PM2.5","8","3","2","3","4","3","4","3","3","3","5","4","4","5","99","","","","","","","","","","","",""
"093001","Evergreen Park","","55.1172","-118.7647","645","RB,NU,P4,F","SO2","0.3","0.1","0.1","0.1","0","0","0","0","0","0","0","0.1","0.1","0.4","95","","","","","","","","","","","",""
"093101","Genesee","Range Road 15","53.3016","-114.2211","772","RB,NU,P1,A","NO","2","0","1","1","1","1","1","1","1","1","1","1","1","3","95","","","","","","","","","","","",""
"093101","Genesee","Range Road 15","53.3016","-114.2211","772","RB,NU,P1,A","NO2","7","4","4","4","4","4","3","3","3","4","5","5","4","4","95","","","","","","","","","","","",""
"093101","Genesee","Range Road 15","53.3016","-114.2211","772","RB,NU,P1,A","NOX","9","4","4","5","5","5","4","4","4","5","6","6","5","6","95","","","","","","","","","","","",""
"093101","Genesee","Range Road 15","53.3016","-114.2211","772","RB,NU,P1,A","O3","13","21","20","29","29","29","21","18","16","11","14","16","20","11","95","","","","","","","","","","","",""
"093101","Genesee","Range Road 15","53.3016","-114.2211","772","RB,NU,P1,A","PM2.5","6","2","5","5","9","3","3","3","2","3","3","3","4","5","99","","","","","","","","","","","",""
"093101","Genesee","Range Road 15","53.3016","-114.2211","772","RB,NU,P1,A","SO2","0.2","0.2","0.7","1.1","1.1","1.7","1","1.6","1","0.7","0.7","0.5","0.9","2.6","95","","","","","","","","","","","",""
"093202","Hinton","Private Road","53.427301","-117.544067","978","RB,SU,P2,O","NO","12","5","3","2","1","","1","1","3","4","9","5","4","10","87","","","","","","","","","","","",""
"093202","Hinton","Private Road","53.427301","-117.544067","978","RB,SU,P2,O","NO2","13","10","8","6","5","","3","3","4","6","9","10","7","6","87","","","","","","","","","","","",""
"093202","Hinton","Private Road","53.427301","-117.544067","978","RB,SU,P2,O","NOX","26","14","11","8","6","","4","4","7","9","18","14","11","14","87","","","","","","","","","","","",""
"093202","Hinton","Private Road","53.427301","-117.544067","978","RB,SU,P2,O","O3","16","23","23","29","29","","18","16","15","11","12","22","20","14","87","","","","","","","","","","","",""
"093202","Hinton","Private Road","53.427301","-117.544067","978","RB,SU,P2,O","PM2.5","8","10","8","12","8","","7","7","7","7","8","7","8","8","89","","","","","","","","","","","",""
"093202","Hinton","Private Road","53.427301","-117.544067","978","RB,SU,P2,O","SO2","0.3","0.5","0.1","0.3","0.2","","0.3","0.1","0.3","0.2","0.4","0.8","0.3","1.1","87","","","","","","","","","","","",""
"093801","Warburg","Range Road 34","53.53","-114.6361","753","RB,NU,P1,A","NO","13","2","3","1","3","2","1","2","4","3","6","5","4","10","94","","","","","","","","","","","",""
"093801","Warburg","Range Road 34","53.53","-114.6361","753","RB,NU,P1,A","NO2","13","7","6","4","4","5","4","4","4","5","10","9","6","7","94","","","","","","","","","","","",""
"093801","Warburg","Range Road 34","53.53","-114.6361","753","RB,NU,P1,A","NOX","26","9","9","5","7","7","5","6","8","8","16","14","10","15","94","","","","","","","","","","","",""
"093801","Warburg","Range Road 34","53.53","-114.6361","753","RB,NU,P1,A","SO2","0.9","0.5","1.1","0.9","0.5","0.6","0.5","0.8","0.4","1.1","0.9","0.4","0.7","2.6","95","","","","","","","","","","","",""
"093901","Thorsby","Range Road 35","53.633","-114.4199","774","RB,NU,P2,A","NO","1","0","0","0","0","0","0","0","0","1","1","0","0","2","95","","","","","","","","","","","",""
"093901","Thorsby","Range Road 35","53.633","-114.4199","774","RB,NU,P2,A","NO2","6","3","3","2","2","2","2","1","2","3","4","3","3","4","95","","","","","","","","","","","",""
"093901","Thorsby","Range Road 35","53.633","-114.4199","774","RB,NU,P2,A","NOX","7","3","3","1","2","2","2","2","2","3","5","3","3","5","95","","","","","","","","","","","",""
"093901","Thorsby","Range Road 35","53.633","-114.4199","774","RB,NU,P2,A","PM2.5","5","2","3","4","9","4","4","3","4","5","6","5","4","7","99","","","","","","","","","","","",""
"093901","Thorsby","Range Road 35","53.633","-114.4199","774","RB,NU,P2,A","SO2","1.1","0.4","0.8","0.5","0.5","0.3","0.4","0.3","0.4","0.4","0.5","0.2","0.5","2.1","95","","","","","","","","","","","",""
"094001","Debolt","Goodwin Road","55.402658","-118.280945","638","RB,NU,P1,A","PM2.5","11","4","3","3","7","4","6","5","4","4","6","6","5","7","99","","","","","","","","","","","",""
"094001","Debolt","Goodwin Road","55.402658","-118.280945","638","RB,NU,P1,A","SO2","0.7","0.4","0.2","0.1","0.2","","0.2","0.2","0.1","0.1","","0.4","0.3","1","79","","","","","","","","","","","",""
"094202","Sunnybrook","","53.4243","-114.3749","684","RB,NU,P1,F","NO","2","1","","","","2","1","1","1","2","1","1","","","71","","","","","","","","","","","",""
"094202","Sunnybrook","","53.4243","-114.3749","684","RB,NU,P1,F","NO2","8","5","","","","6","4","3","3","3","5","5","","","71","","","","","","","","","","","",""
"094202","Sunnybrook","","53.4243","-114.3749","684","RB,NU,P1,F","NOX","10","5","","","","8","5","4","4","5","6","6","","","71","","","","","","","","","","","",""
"094202","Sunnybrook","","53.4243","-114.3749","684","RB,NU,P1,F","SO2","0.8","0.4","","","","1.8","0.9","1.2","1.1","0.5","0.4","1","","","71","","","","","","","","","","","",""
"094301","Cold Lake","15 Ave","54.41401389","-110.2329389","556","PE,SU,P2,R","NO","3","1","1","0","0","0","0","1","1","1","2","1","1","3","95","","","","","","","","","","","",""
"094301","Cold Lake","15 Ave","54.41401389","-110.2329389","556","PE,SU,P2,R","NO2","7","6","4","2","2","2","2","2","3","3","5","5","4","4","95","","","","","","","","","","","",""
"094301","Cold Lake","15 Ave","54.41401389","-110.2329389","556","PE,SU,P2,R","NOX","10","7","5","3","3","2","2","3","4","3","7","5","5","6","95","","","","","","","","","","","",""
"094301","Cold Lake","15 Ave","54.41401389","-110.2329389","556","PE,SU,P2,R","O3","21","26","31","34","29","29","21","16","17","17","16","25","23","12","95","","","","","","","","","","","",""
"094301","Cold Lake","15 Ave","54.41401389","-110.2329389","556","PE,SU,P2,R","PM2.5","9","10","10","10","18","5","5","3","2","2","4","4","7","10","95","","","","","","","","","","","",""
"094301","Cold Lake","15 Ave","54.41401389","-110.2329389","556","PE,SU,P2,R","SO2","0","0","0","0","0","0","0","0","0","0","0","0.2","0","0.2","95","","","","","","","","","","","",""
"094401","St Lina","","54.2165","-111.5026","679","RB,SU,P1,F","NO","0","0","0","0","0","0","0","0","0","0","","0","0","0","86","","","","","","","","","","","",""
"094401","St Lina","","54.2165","-111.5026","679","RB,SU,P1,F","NO2","4","2","2","1","1","1","1","1","1","2","","2","2","2","86","","","","","","","","","","","",""
"094401","St Lina","","54.2165","-111.5026","679","RB,SU,P1,F","NOX","5","3","2","1","1","1","1","1","1","2","","3","2","2","86","","","","","","","","","","","",""
"094401","St Lina","","54.2165","-111.5026","679","RB,SU,P1,F","O3","27","33","35","37","34","34","26","21","23","19","21","27","28","10","94","","","","","","","","","","","",""
