Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,100128,Richmond,BC,49.14144,-123.10822,20130613,0.19,0.19,0.18,0.20,0.22,0.22,0.18,0.15,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.10,0.09,0.09,0.10,0.10,0.12,0.12,0.10,0.10
CO,100128,Richmond,BC,49.14144,-123.10822,20130614,0.09,0.09,0.08,-999,0.10,0.10,0.11,0.11,-999,0.11,0.10,0.10,0.09,0.09,0.13,0.09,0.09,0.09,0.10,0.10,0.12,0.17,0.20,0.26
CO,100128,Richmond,BC,49.14144,-123.10822,20130615,0.23,0.24,0.22,0.22,0.23,0.23,0.17,0.12,0.10,0.10,0.10,0.09,0.10,0.10,0.10,0.09,0.11,0.11,0.10,0.11,0.12,0.14,0.12,0.12
CO,100128,Richmond,BC,49.14144,-123.10822,20130616,0.14,0.16,0.15,0.17,0.24,0.23,0.14,0.14,0.12,0.13,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.12,0.12,0.12,0.11,0.11
CO,100128,Richmond,BC,49.14144,-123.10822,20130617,0.11,0.13,0.09,-999,0.14,0.13,0.15,0.11,0.10,0.09,0.10,0.12,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.09,0.11,0.11,0.10,0.08
CO,100128,Richmond,BC,49.14144,-123.10822,20130618,0.09,0.09,0.08,0.09,0.10,0.12,0.11,0.11,0.10,0.09,0.09,0.15,0.08,0.09,0.11,0.09,0.10,0.08,0.08,0.08,0.09,0.11,0.16,0.15
CO,100128,Richmond,BC,49.14144,-123.10822,20130619,0.11,0.08,0.10,0.11,0.09,0.10,0.11,0.10,0.10,-999,0.08,0.08,0.09,0.09,0.10,0.09,0.09,0.10,0.10,0.11,0.10,0.11,0.13,0.14
CO,100128,Richmond,BC,49.14144,-123.10822,20130620,0.12,0.09,0.08,-999,0.08,0.09,0.09,0.09,0.13,0.10,0.09,0.09,0.09,0.10,0.10,0.15,0.11,0.10,0.10,0.10,0.10,0.11,0.09,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130621,0.10,0.12,0.12,0.10,0.10,0.11,0.14,0.15,0.11,0.11,0.12,0.08,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.12,0.15,0.15,0.15
CO,100128,Richmond,BC,49.14144,-123.10822,20130622,0.15,0.12,0.13,0.13,0.15,0.16,0.13,0.11,0.12,0.14,0.11,0.10,0.10,0.09,0.10,0.11,0.11,0.12,0.13,0.13,0.14,0.15,0.19,0.19
CO,100128,Richmond,BC,49.14144,-123.10822,20130623,0.14,0.15,0.16,-999,0.16,0.19,0.11,0.10,0.13,0.14,0.13,0.13,0.14,0.13,0.13,0.15,0.18,0.21,0.21,0.19,0.17,0.18,0.17,0.16
CO,100128,Richmond,BC,49.14144,-123.10822,20130624,0.17,0.14,0.12,0.13,0.12,0.14,0.15,0.12,0.13,0.12,0.09,-999,0.10,0.10,0.10,0.11,0.10,0.11,0.11,0.11,0.12,0.13,0.14,0.13
CO,100128,Richmond,BC,49.14144,-123.10822,20130625,0.10,0.10,0.10,0.09,0.10,0.11,0.13,0.17,0.15,0.15,0.11,0.10,0.10,0.10,0.09,0.09,0.09,0.09,0.11,0.14,0.14,0.09,0.09,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130626,0.08,0.09,0.08,-999,0.09,0.12,0.14,0.14,0.14,0.13,0.11,0.11,0.09,0.10,0.11,0.10,0.10,0.09,0.11,0.11,0.15,0.18,0.16,0.11
CO,100128,Richmond,BC,49.14144,-123.10822,20130627,0.11,0.11,0.11,0.11,0.12,0.13,0.14,0.15,0.14,0.12,0.13,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.14,0.15,0.14,0.14,0.13,0.12
CO,100128,Richmond,BC,49.14144,-123.10822,20130628,0.11,0.10,0.10,0.09,0.15,0.14,0.12,0.13,0.14,0.16,0.12,0.13,0.11,0.13,0.14,0.13,0.14,0.11,0.12,0.17,0.16,0.25,0.25,0.18
CO,100128,Richmond,BC,49.14144,-123.10822,20130629,0.20,0.22,0.18,-999,0.24,0.19,0.16,0.14,0.16,0.18,0.17,0.15,0.15,0.16,0.14,0.12,0.12,0.13,0.13,0.14,0.19,0.18,0.16,0.17
CO,100128,Richmond,BC,49.14144,-123.10822,20130630,0.18,0.16,0.12,0.12,0.16,0.15,0.15,0.14,0.18,0.13,0.11,0.12,0.11,0.11,0.11,0.10,0.10,0.10,0.10,0.10,0.12,0.18,0.16,0.16
CO,100128,Richmond,BC,49.14144,-123.10822,20130701,0.13,0.14,0.15,0.16,0.16,0.15,0.12,0.13,0.13,0.14,0.12,0.11,0.10,0.10,0.11,0.11,0.12,0.13,0.12,0.12,0.09,0.08,0.08,0.08
CO,100128,Richmond,BC,49.14144,-123.10822,20130702,0.07,0.07,0.07,-999,0.07,0.09,0.09,0.08,-999,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.10,0.08,0.10,0.10,0.11,0.09,0.09,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130703,0.09,0.08,0.08,0.08,0.07,0.14,0.16,0.13,0.08,0.08,0.08,0.08,0.08,0.11,0.08,0.08,0.08,0.09,0.10,0.09,0.13,0.12,0.11,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130704,0.08,0.07,0.08,0.08,0.09,0.12,0.11,0.08,0.08,0.09,0.09,0.09,0.08,0.07,0.08,0.08,0.09,0.09,0.09,0.09,0.10,0.16,0.13,0.08
CO,100128,Richmond,BC,49.14144,-123.10822,20130705,0.10,0.13,0.15,-999,0.16,0.18,0.20,0.13,0.07,0.08,0.07,0.07,0.10,0.12,0.08,0.08,0.08,0.09,0.09,0.10,0.12,0.16,0.15,0.18
CO,100128,Richmond,BC,49.14144,-123.10822,20130706,0.14,0.10,0.10,0.09,0.11,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.10,0.09,0.11,0.11,0.10
CO,100128,Richmond,BC,49.14144,-123.10822,20130707,0.09,0.11,0.10,0.10,0.12,0.09,0.08,0.09,0.08,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.11,0.11,0.12,0.14,0.15
CO,100128,Richmond,BC,49.14144,-123.10822,20130708,0.16,0.14,0.15,-999,0.08,0.08,0.10,0.11,0.12,0.11,0.11,0.10,0.09,0.08,0.08,0.08,0.09,0.09,0.10,0.09,0.15,0.18,0.13,0.12
CO,100128,Richmond,BC,49.14144,-123.10822,20130709,0.14,0.10,0.10,0.11,0.13,0.19,0.14,0.13,0.12,0.11,0.10,0.10,0.11,0.11,0.10,0.09,0.10,0.10,0.10,0.12,0.14,0.09,0.07,0.07
CO,100128,Richmond,BC,49.14144,-123.10822,20130710,0.07,0.07,0.07,0.07,0.08,0.10,0.10,0.10,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.12,0.08,0.09,0.09,0.09,0.09,0.10,0.11,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130711,0.08,0.09,0.09,-999,0.09,0.11,0.12,0.12,0.08,0.08,0.13,0.08,0.08,0.08,0.08,0.08,0.08,0.10,0.10,0.09,0.11,0.13,0.12,0.13
CO,100128,Richmond,BC,49.14144,-123.10822,20130712,0.12,0.11,0.10,0.10,0.14,0.18,0.14,0.13,0.11,0.12,0.10,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.10,0.13,0.13,0.11,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130713,0.12,0.14,0.14,0.11,0.12,0.14,0.13,0.12,0.12,0.12,0.11,0.10,0.10,0.10,0.10,0.10,0.09,0.09,0.10,0.09,0.10,0.17,0.17,0.17
CO,100128,Richmond,BC,49.14144,-123.10822,20130714,0.19,0.17,0.18,-999,0.17,0.15,0.14,0.13,0.15,0.12,0.12,0.15,0.10,0.10,0.10,0.09,0.10,0.09,0.08,0.09,0.09,0.09,0.09,0.08
CO,100128,Richmond,BC,49.14144,-123.10822,20130715,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.10,0.10,0.09,0.10,0.10,0.10,0.09,0.09,0.10,0.10,0.11,0.10,0.11,0.10,0.11,0.12,0.12
CO,100128,Richmond,BC,49.14144,-123.10822,20130716,0.17,0.13,0.10,0.09,0.09,0.10,0.10,0.11,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.11,0.19,0.16,0.13,0.12
CO,100128,Richmond,BC,49.14144,-123.10822,20130717,0.15,0.13,0.12,-999,0.12,0.14,0.19,0.17,0.13,0.11,0.10,0.11,0.10,0.10,0.11,0.11,0.11,0.11,0.10,0.10,0.10,0.10,0.09,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130718,0.12,0.11,0.10,0.11,0.13,0.15,0.14,0.13,0.11,0.10,0.10,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.14,0.15,0.14,0.12
CO,100128,Richmond,BC,49.14144,-123.10822,20130719,0.12,0.15,0.16,0.13,0.11,0.11,0.11,0.13,0.11,0.12,0.13,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.16,0.17,0.13,0.11,0.11
CO,100128,Richmond,BC,49.14144,-123.10822,20130720,0.09,0.09,0.09,-999,0.08,0.08,0.08,0.09,0.10,0.10,0.10,0.10,0.09,0.10,0.10,0.10,0.10,0.11,0.10,0.10,0.10,0.10,0.08,0.08
CO,100128,Richmond,BC,49.14144,-123.10822,20130721,0.08,0.09,0.08,0.08,0.08,0.09,0.08,0.10,0.11,0.11,0.10,0.09,0.09,0.10,0.09,0.09,0.10,0.10,0.10,0.12,0.11,0.16,0.11,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130722,0.08,0.07,0.07,0.08,0.08,0.09,0.09,0.09,0.11,0.09,0.09,0.09,0.09,0.10,0.10,0.08,0.08,0.11,0.08,0.09,0.21,0.17,0.14,0.11
CO,100128,Richmond,BC,49.14144,-123.10822,20130723,0.11,0.09,0.10,-999,0.10,0.14,0.14,0.18,0.14,0.12,0.14,0.12,0.11,0.09,0.09,0.08,0.10,0.09,0.10,0.10,0.14,0.12,0.10,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130724,0.10,0.11,0.08,0.07,0.07,0.13,0.12,-999,-999,-999,-999,-999,0.09,0.09,0.09,0.08,0.08,0.09,0.08,0.14,0.11,0.12,0.10,0.08
CO,100128,Richmond,BC,49.14144,-123.10822,20130725,0.08,0.09,0.09,0.07,0.07,0.09,0.15,0.09,0.09,0.11,0.11,0.08,0.09,0.07,0.07,0.07,0.07,0.08,0.10,0.09,0.18,0.17,0.14,0.16
CO,100128,Richmond,BC,49.14144,-123.10822,20130726,0.12,0.09,0.09,-999,0.09,0.13,0.14,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08
CO,100128,Richmond,BC,49.14144,-123.10822,20130727,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.10,0.08,0.08,0.09,0.11,0.16,0.13,0.15
CO,100128,Richmond,BC,49.14144,-123.10822,20130728,0.07,0.07,0.13,0.14,0.17,0.17,0.17,0.15,0.12,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.13,0.11,0.10,0.10
CO,100128,Richmond,BC,49.14144,-123.10822,20130729,0.11,0.11,0.12,-999,0.11,0.10,0.11,0.09,0.08,0.08,0.08,0.08,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.12,0.10,0.10,0.13
CO,100128,Richmond,BC,49.14144,-123.10822,20130730,0.15,0.10,0.10,0.09,0.11,0.15,0.11,0.10,0.10,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.10,0.11,0.11,0.11,0.10,0.12,0.15
CO,100128,Richmond,BC,49.14144,-123.10822,20130731,0.17,0.13,0.11,0.12,0.13,0.18,0.14,0.13,0.10,0.10,0.10,0.09,0.09,0.09,0.09,0.10,0.10,0.11,0.11,0.10,0.11,0.14,0.14,0.15
CO,100128,Richmond,BC,49.14144,-123.10822,20130801,0.16,0.17,0.12,-999,0.08,0.10,0.10,0.11,0.09,0.10,0.11,0.10,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.11,0.11,0.10,0.09,0.08
CO,100128,Richmond,BC,49.14144,-123.10822,20130802,0.08,0.08,0.08,0.08,0.10,0.12,0.11,0.10,0.10,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.09,0.10
CO,100128,Richmond,BC,49.14144,-123.10822,20130803,0.10,0.10,0.10,0.10,0.10,0.11,0.11,0.11,0.10,0.13,0.11,0.10,0.11,0.11,0.10,0.10,0.11,0.10,0.11,0.13,0.14,0.18,0.22,0.19
CO,100128,Richmond,BC,49.14144,-123.10822,20130804,0.24,0.24,0.21,-999,0.18,0.17,0.14,0.13,0.11,0.08,0.08,0.08,0.10,0.10,0.10,0.10,0.10,0.11,0.11,0.12,0.16,0.20,0.15,0.14
CO,100128,Richmond,BC,49.14144,-123.10822,20130805,0.15,0.17,0.18,0.19,0.17,0.20,0.15,0.10,0.12,0.11,0.12,0.10,0.12,0.11,0.09,0.09,0.08,0.08,0.09,0.14,0.17,0.16,0.16,0.14
CO,100128,Richmond,BC,49.14144,-123.10822,20130806,0.10,0.12,0.09,0.06,0.09,0.14,0.21,0.11,0.14,0.11,0.14,0.15,0.10,0.08,0.09,0.09,0.08,0.09,0.09,0.13,0.12,0.13,0.12,0.11
CO,100128,Richmond,BC,49.14144,-123.10822,20130807,0.09,0.09,0.08,-999,0.07,0.10,0.15,0.12,0.09,0.10,0.10,0.13,0.11,0.09,0.09,0.08,0.09,0.09,0.10,0.12,0.10,0.09,0.10,0.10
CO,100128,Richmond,BC,49.14144,-123.10822,20130808,0.09,0.07,0.07,0.07,0.06,0.08,0.09,0.09,0.08,0.07,0.08,0.08,0.09,0.08,0.08,0.09,0.08,0.09,0.10,0.11,0.10,0.10,0.12,0.11
CO,100128,Richmond,BC,49.14144,-123.10822,20130809,0.07,0.07,0.10,0.09,0.09,0.11,0.09,0.10,0.09,0.09,0.08,0.10,0.09,0.09,0.09,0.07,0.07,0.07,0.08,0.11,0.13,0.10,0.11,0.10
CO,100128,Richmond,BC,49.14144,-123.10822,20130810,0.11,0.06,0.06,-999,0.09,0.10,0.12,0.08,0.09,0.11,0.10,0.10,0.10,0.09,0.08,0.09,0.09,0.10,0.11,0.11,0.11,0.10,0.09,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130811,0.08,0.08,0.08,0.07,0.09,0.10,0.11,0.09,0.11,0.10,0.09,0.10,0.08,0.09,0.11,0.09,0.12,0.10,0.10,0.10,0.10,0.09,0.07,0.08
CO,100128,Richmond,BC,49.14144,-123.10822,20130812,0.11,0.12,0.12,0.11,0.10,0.14,0.11,0.12,0.10,0.08,0.09,0.07,0.08,0.09,0.09,0.10,0.13,0.07,0.08,0.10,0.12,0.14,0.14,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130813,0.11,0.11,0.11,-999,0.09,0.11,0.30,0.17,0.11,0.10,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.09,0.11,0.13,0.15,0.19,0.22
CO,100128,Richmond,BC,49.14144,-123.10822,20130814,0.19,0.17,0.18,0.13,0.13,0.16,0.17,0.22,0.15,0.12,0.13,0.12,0.12,0.16,0.14,0.17,0.14,0.15,0.16,0.15,0.17,0.17,0.11,0.10
CO,100128,Richmond,BC,49.14144,-123.10822,20130815,0.13,0.13,0.11,0.10,0.10,0.10,0.13,0.12,0.12,0.14,0.12,-999,0.09,0.10,0.12,0.12,0.13,0.11,0.11,-999,0.12,0.15,0.12,-999
CO,100128,Richmond,BC,49.14144,-123.10822,20130816,0.10,0.11,0.09,-999,0.16,0.24,0.18,-999,0.11,0.12,0.12,-999,0.10,0.09,0.09,-999,0.10,0.10,0.11,-999,0.13,0.15,0.12,-999
CO,100128,Richmond,BC,49.14144,-123.10822,20130817,0.11,0.12,0.11,-999,0.08,0.09,0.09,-999,0.10,0.10,0.10,-999,0.09,0.09,0.08,-999,0.08,0.09,0.11,-999,0.12,0.13,0.11,-999
CO,100128,Richmond,BC,49.14144,-123.10822,20130818,0.08,0.08,0.07,-999,0.08,0.07,0.08,-999,0.07,0.07,0.08,-999,0.09,0.09,0.09,-999,0.09,0.09,-999,-999,-999,-999,-999,-999
CO,100128,Richmond,BC,49.14144,-123.10822,20130819,-999,-999,-999,-999,-999,0.11,0.11,-999,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.10,0.12,0.17,0.11,0.10,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130820,0.10,0.10,0.09,0.09,0.09,0.11,0.15,0.14,0.12,0.12,0.10,0.09,0.08,0.08,0.08,0.08,0.08,0.07,0.09,0.09,0.41,0.24,0.22,0.22
CO,100128,Richmond,BC,49.14144,-123.10822,20130821,0.20,0.16,0.17,0.19,0.24,0.31,0.47,0.29,0.09,0.08,0.07,0.07,0.07,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.10,0.13,0.16
CO,100128,Richmond,BC,49.14144,-123.10822,20130822,0.21,0.20,0.23,-999,0.37,0.29,0.36,0.37,0.14,0.11,0.10,0.09,0.09,0.08,0.08,0.09,0.09,0.09,0.12,0.11,0.19,0.17,0.15,0.16
CO,100128,Richmond,BC,49.14144,-123.10822,20130823,0.12,0.10,0.07,0.07,0.08,0.09,0.11,0.10,0.07,0.07,0.08,0.06,0.06,0.06,0.06,0.06,0.07,0.08,0.08,0.07,0.08,0.08,0.07,0.06
CO,100128,Richmond,BC,49.14144,-123.10822,20130824,0.09,0.09,0.08,0.07,0.08,0.08,0.09,0.08,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.08,0.08,0.09,0.12,0.15,0.12,0.13,0.14
CO,100128,Richmond,BC,49.14144,-123.10822,20130825,0.12,0.11,0.10,-999,0.11,0.13,0.14,0.09,0.11,0.11,0.10,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.11,0.13,0.11,0.10,0.10,0.10
CO,100128,Richmond,BC,49.14144,-123.10822,20130826,0.11,0.15,0.14,0.11,0.10,0.13,0.17,0.14,0.12,0.11,0.12,0.11,0.11,0.11,0.10,0.12,0.14,0.12,0.11,0.12,0.10,0.09,0.08,0.08
CO,100128,Richmond,BC,49.14144,-123.10822,20130827,0.08,0.08,0.08,0.08,0.10,0.13,0.13,0.17,0.15,0.13,0.10,0.12,0.11,0.11,0.11,0.12,0.15,0.14,0.12,0.10,0.09,-999,-999,-999
CO,100128,Richmond,BC,49.14144,-123.10822,20130828,-999,-999,-999,-999,-999,-999,0.12,0.14,0.13,0.11,0.10,0.10,0.10,0.10,0.11,0.11,0.14,0.14,0.14,0.15,0.22,0.20,0.17,0.13
CO,100128,Richmond,BC,49.14144,-123.10822,20130829,0.10,0.10,0.10,0.12,0.11,0.14,0.16,0.16,0.18,0.18,0.17,0.15,0.14,0.12,0.10,0.12,0.11,0.12,0.15,0.15,0.10,0.09,0.08,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130830,0.09,0.10,0.11,0.11,0.09,0.14,0.17,0.17,0.16,0.12,0.12,0.12,0.11,0.10,0.10,0.11,0.12,0.12,0.14,0.15,0.19,0.19,0.25,0.25
CO,100128,Richmond,BC,49.14144,-123.10822,20130831,0.23,0.22,0.22,-999,0.19,0.23,0.24,0.22,0.11,0.10,0.11,0.10,0.11,0.09,0.10,0.10,0.10,0.10,0.10,0.11,0.11,0.11,0.13,0.14
CO,100128,Richmond,BC,49.14144,-123.10822,20130901,0.17,0.20,0.19,0.20,0.18,0.20,0.22,0.15,0.13,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.14,0.15,0.15,0.21,0.18,0.14,0.14,0.12
CO,100128,Richmond,BC,49.14144,-123.10822,20130902,0.12,0.15,0.15,0.16,0.15,0.15,0.17,0.18,0.20,0.20,0.21,0.20,0.15,0.14,0.14,0.13,0.14,0.14,0.16,0.17,0.19,0.19,0.16,0.17
CO,100128,Richmond,BC,49.14144,-123.10822,20130903,0.18,0.17,0.17,-999,0.11,0.11,0.14,0.21,0.25,0.20,0.18,0.12,0.13,0.11,0.11,0.10,0.10,0.11,0.15,0.16,0.19,0.23,0.22,0.27
CO,100128,Richmond,BC,49.14144,-123.10822,20130904,0.27,0.25,0.26,0.27,0.16,0.20,0.20,0.23,0.11,0.10,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.11,0.12,0.15,0.14,0.16,0.13,0.13
CO,100128,Richmond,BC,49.14144,-123.10822,20130905,0.13,0.13,0.13,0.14,0.20,0.26,0.37,0.41,0.22,0.23,0.13,0.12,0.10,0.12,0.14,0.11,0.14,0.17,0.23,0.25,0.32,0.26,0.27,0.26
CO,100128,Richmond,BC,49.14144,-123.10822,20130906,0.25,0.16,0.11,-999,0.11,0.21,0.18,0.17,0.12,0.11,0.11,0.11,0.13,0.13,0.16,0.14,0.13,0.12,0.14,0.15,0.18,0.20,0.19,0.24
CO,100128,Richmond,BC,49.14144,-123.10822,20130907,0.18,0.14,0.11,0.11,0.11,0.12,0.13,0.14,0.14,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.12,0.13,0.17,0.18,0.25,0.18,0.17,0.22
CO,100128,Richmond,BC,49.14144,-123.10822,20130908,0.21,0.18,0.18,0.20,0.19,0.19,0.19,0.20,0.16,0.22,0.16,0.13,0.13,0.14,0.13,0.14,0.13,0.12,0.13,0.17,0.18,0.16,0.19,0.14
CO,100128,Richmond,BC,49.14144,-123.10822,20130909,0.14,0.12,0.10,-999,0.09,0.11,0.13,0.17,0.17,0.18,0.18,0.13,0.13,0.11,0.09,0.08,0.10,0.08,0.09,0.10,0.17,0.12,0.16,0.17
CO,100128,Richmond,BC,49.14144,-123.10822,20130910,0.22,0.19,0.19,0.22,0.21,0.11,0.13,0.10,0.10,0.10,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.10,0.11,0.15,0.17,0.20,0.21
CO,100128,Richmond,BC,49.14144,-123.10822,20130911,0.22,0.22,0.26,0.27,0.37,0.40,0.46,0.48,0.13,0.12,0.14,0.15,0.11,0.10,0.10,0.10,0.10,0.10,0.11,0.13,0.15,0.16,0.17,0.26
CO,100128,Richmond,BC,49.14144,-123.10822,20130912,0.25,0.24,0.24,-999,0.25,0.32,0.43,0.21,0.14,0.14,0.15,0.12,0.12,0.13,0.13,0.14,0.13,0.15,0.22,0.16,0.14,0.12,0.12,0.13
CO,100128,Richmond,BC,49.14144,-123.10822,20130913,0.13,0.14,0.16,0.16,0.15,0.19,0.19,0.15,0.17,0.14,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.12,0.13,0.13,0.11,0.12,0.15,0.13
CO,100128,Richmond,BC,49.14144,-123.10822,20130914,0.10,0.10,0.10,0.12,0.12,0.14,0.14,0.15,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.13,0.12,0.12,0.14,0.13,0.13,0.13,0.13,0.14
CO,100128,Richmond,BC,49.14144,-123.10822,20130915,0.16,0.16,0.18,-999,0.14,0.14,0.14,0.15,0.18,0.18,0.18,0.19,0.17,0.19,0.17,0.13,0.12,0.15,0.12,0.11,0.12,0.15,0.16,0.11
CO,100128,Richmond,BC,49.14144,-123.10822,20130916,0.10,0.09,0.09,0.09,0.10,0.11,0.13,0.13,0.12,-999,0.10,0.09,0.10,0.10,0.10,0.11,0.11,0.12,0.10,0.12,0.16,0.21,0.22,0.23
CO,100128,Richmond,BC,49.14144,-123.10822,20130917,0.18,0.11,0.08,0.09,0.10,0.14,0.20,0.14,0.14,0.12,0.12,0.10,0.09,0.13,0.10,0.10,0.10,0.12,0.14,0.13,0.12,0.13,0.11,0.11
CO,100128,Richmond,BC,49.14144,-123.10822,20130918,0.10,0.10,0.11,-999,0.15,0.45,0.26,0.25,0.12,0.10,0.10,0.09,0.09,0.10,0.10,0.10,0.12,0.14,0.15,0.15,0.14,0.19,0.20,0.14
CO,100128,Richmond,BC,49.14144,-123.10822,20130919,0.12,0.13,0.12,0.13,0.13,0.19,0.33,0.19,0.18,0.16,0.16,0.14,0.12,0.12,0.15,0.15,0.16,0.16,0.16,0.18,0.26,0.34,0.32,0.24
CO,100128,Richmond,BC,49.14144,-123.10822,20130920,0.15,0.14,0.14,0.17,0.19,0.22,0.24,0.35,0.22,0.42,0.17,0.18,0.13,0.13,0.14,0.13,0.13,0.12,0.09,0.09,0.13,0.13,0.14,0.13
CO,100128,Richmond,BC,49.14144,-123.10822,20130921,0.11,0.11,0.11,-999,0.10,0.09,0.11,0.12,0.11,0.10,0.10,0.10,0.09,0.10,0.09,0.09,0.10,0.11,0.11,0.14,0.11,0.11,0.11,0.10
CO,100128,Richmond,BC,49.14144,-123.10822,20130922,0.11,0.11,0.09,0.09,0.10,0.10,0.11,0.11,0.10,0.10,0.10,0.10,0.11,0.10,0.11,0.10,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130923,0.08,0.08,0.08,0.08,0.09,0.11,0.12,0.13,0.10,0.10,0.12,0.10,0.10,0.11,0.10,0.10,0.10,0.12,0.15,0.14,0.12,0.12,0.11,0.12
CO,100128,Richmond,BC,49.14144,-123.10822,20130924,0.12,0.13,0.13,-999,0.13,0.16,0.19,0.20,0.13,0.11,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.11,0.11,0.16,0.17,0.15,0.12,0.10
CO,100128,Richmond,BC,49.14144,-123.10822,20130925,0.10,0.09,0.08,0.10,0.16,0.23,0.31,0.39,0.11,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.10,0.10,0.17,0.18,0.22,0.19
CO,100128,Richmond,BC,49.14144,-123.10822,20130926,0.18,0.18,0.20,0.19,0.22,0.32,0.49,0.57,0.24,0.18,0.11,0.10,0.09,0.09,0.10,0.10,0.11,0.12,0.16,0.16,0.15,0.15,0.15,0.19
CO,100128,Richmond,BC,49.14144,-123.10822,20130927,0.15,0.14,0.14,-999,0.14,0.14,0.16,0.17,0.17,0.14,0.13,0.12,0.13,0.14,0.16,0.17,0.18,0.15,0.13,0.13,0.12,0.12,0.13,0.12
CO,100128,Richmond,BC,49.14144,-123.10822,20130928,0.13,0.16,0.13,0.12,0.11,0.10,0.09,0.10,0.14,0.14,0.12,0.12,0.12,0.10,0.10,0.09,0.10,0.11,0.12,0.10,0.10,0.09,0.09,0.09
CO,100128,Richmond,BC,49.14144,-123.10822,20130929,0.10,0.10,0.10,0.10,0.09,0.10,0.10,0.10,0.10,0.13,0.10,0.11,0.11,0.11,0.11,0.11,0.10,0.11,0.13,0.10,0.09,0.09,0.09,0.08
CO,100128,Richmond,BC,49.14144,-123.10822,20130930,0.09,0.09,0.09,-999,0.08,0.09,0.11,0.12,0.09,0.09,0.08,0.08,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,100128,Richmond,BC,49.14144,-123.10822,20131001,0.09,0.09,0.09,0.10,0.09,0.14,0.17,0.14,0.14,0.12,0.10,0.10,0.10,0.10,0.11,0.16,0.14,0.14,0.15,0.14,0.13,0.10,0.10,0.11
