Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,100127,Surrey,BC,49.13293,-122.69422,20140301,0.11,0.11,-999,0.11,0.11,0.10,0.10,0.10,0.12,0.11,0.12,0.11,0.12,0.12,0.11,0.11,0.12,0.12,0.11,0.11,0.12,0.12,0.11,0.11
CO,100127,Surrey,BC,49.13293,-122.69422,20140302,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.13,0.14,0.13,0.14,0.15,0.15,0.16,0.17,0.15,0.16,0.17,0.17,0.15,0.13,0.13,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140303,0.12,0.12,0.14,0.15,0.14,0.16,0.17,0.22,0.18,0.23,0.18,0.20,0.17,0.18,0.18,0.19,0.17,0.12,0.11,0.12,0.15,0.13,0.12,0.10
CO,100127,Surrey,BC,49.13293,-122.69422,20140304,0.12,0.11,-999,0.12,0.17,0.21,0.36,0.34,0.28,0.14,0.12,0.13,0.14,0.16,0.17,0.16,0.18,0.19,0.21,0.20,0.14,0.14,0.16,0.16
CO,100127,Surrey,BC,49.13293,-122.69422,20140305,0.15,0.16,0.16,0.15,0.14,0.18,0.24,0.19,0.16,0.17,0.25,0.19,0.15,0.16,0.13,0.16,0.18,0.17,0.16,0.16,0.13,0.13,0.13,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140306,0.12,0.12,0.10,0.10,0.09,0.10,0.11,0.13,0.17,0.15,0.14,0.14,0.13,0.15,0.14,0.14,0.12,0.12,0.13,0.16,0.16,0.17,0.16,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140307,0.14,0.13,-999,0.10,0.12,0.16,0.17,0.15,0.15,0.13,0.11,-999,0.13,0.14,0.18,0.19,0.19,0.20,0.20,0.17,0.19,0.17,0.14,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140308,0.14,0.12,0.12,0.12,0.12,0.12,0.12,0.14,0.15,0.18,0.17,0.18,0.14,0.14,0.16,0.14,0.14,0.13,0.14,0.12,0.13,0.14,0.14,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140309,0.11,0.11,0.14,0.12,0.15,0.14,0.18,0.15,0.15,0.13,0.11,0.10,0.11,0.10,0.10,0.10,0.12,0.35,0.17,0.16,0.15,0.14,0.13,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140310,0.15,0.14,-999,0.12,0.19,0.20,0.40,0.23,0.16,0.16,0.14,0.14,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.14,0.15,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140311,0.14,0.12,0.11,0.13,0.25,0.16,0.19,0.12,0.13,0.15,0.16,0.14,0.13,0.12,0.12,0.13,0.15,0.17,0.19,0.20,0.20,0.20,0.18,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140312,0.17,0.14,0.13,0.18,0.35,0.30,0.38,0.23,0.24,0.20,0.15,0.14,0.15,0.14,0.13,0.14,0.16,0.16,0.17,0.17,0.16,0.14,0.15,0.16
CO,100127,Surrey,BC,49.13293,-122.69422,20140313,0.17,0.16,-999,0.13,0.15,0.17,0.19,0.18,0.18,0.19,0.17,-999,-999,0.16,0.15,0.16,0.16,0.19,0.22,0.22,0.21,0.24,0.24,0.20
CO,100127,Surrey,BC,49.13293,-122.69422,20140314,0.16,0.14,0.13,0.12,0.18,0.17,0.22,0.18,0.15,0.15,0.13,0.13,0.14,0.14,0.12,0.13,0.14,0.14,0.14,0.13,0.13,0.12,0.12,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140315,0.14,0.14,0.12,0.11,0.13,0.15,0.17,0.16,0.16,0.16,0.16,0.15,0.14,0.16,0.15,0.15,0.15,0.18,0.16,0.16,0.13,0.13,0.13,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140316,0.11,0.10,-999,0.10,0.10,0.11,0.11,0.11,0.15,0.13,0.13,0.13,0.16,0.15,0.16,0.15,0.14,0.12,0.12,0.12,0.12,0.12,0.11,0.11
CO,100127,Surrey,BC,49.13293,-122.69422,20140317,0.11,0.12,0.12,0.16,0.17,0.21,0.21,0.20,0.14,0.11,0.12,0.12,0.12,0.12,0.14,0.14,0.12,0.12,0.15,0.20,0.18,0.16,0.15,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140318,0.13,0.12,0.12,0.14,0.17,0.19,0.21,0.19,0.18,0.14,0.13,0.13,0.13,0.14,0.15,0.16,0.15,0.15,0.13,0.14,0.16,0.13,0.14,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140319,0.13,0.13,-999,0.15,0.21,0.21,0.19,0.16,0.14,0.12,0.14,0.15,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.12,0.11,0.12,0.11
CO,100127,Surrey,BC,49.13293,-122.69422,20140320,0.12,0.13,0.13,0.15,0.29,0.24,0.39,0.40,0.18,0.17,0.17,0.16,0.13,0.12,0.13,0.12,0.12,0.14,0.17,0.17,0.16,0.20,0.25,0.17
CO,100127,Surrey,BC,49.13293,-122.69422,20140321,0.18,0.17,0.17,0.15,0.30,0.24,0.23,0.17,0.17,0.18,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.17,0.20,0.38,0.37,0.19,0.18
CO,100127,Surrey,BC,49.13293,-122.69422,20140322,0.16,0.15,-999,0.14,0.13,0.14,0.14,0.15,0.18,0.16,0.14,0.15,0.19,0.25,0.17,0.14,0.14,0.16,0.17,0.16,0.17,0.19,0.18,0.17
CO,100127,Surrey,BC,49.13293,-122.69422,20140323,0.15,0.13,0.13,0.13,0.14,0.15,0.14,0.14,0.15,0.14,0.14,0.14,0.12,0.12,0.12,0.12,0.15,0.16,0.20,0.24,0.16,0.16,0.13,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140324,0.13,0.13,0.13,0.12,0.19,0.27,0.23,0.17,0.18,0.17,0.16,0.15,0.13,0.13,0.13,0.13,0.15,0.17,0.21,0.21,0.16,0.13,0.13,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140325,0.13,0.12,-999,0.13,0.15,0.16,0.16,0.20,0.14,0.15,0.14,0.13,0.15,0.16,0.19,0.19,0.14,0.13,0.12,0.12,0.12,0.11,0.11,0.11
CO,100127,Surrey,BC,49.13293,-122.69422,20140326,0.11,0.10,0.10,0.11,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.15,0.14,0.14,0.13,0.13,0.14,0.16,0.14,0.15,0.16,0.14,0.13,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140327,0.13,0.12,0.12,0.13,0.15,0.17,0.14,0.13,0.15,0.13,0.14,0.14,0.14,0.13,0.13,0.12,0.13,0.14,0.17,0.19,0.21,0.20,0.15,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140328,0.14,0.13,-999,0.13,0.14,0.16,0.16,-999,0.15,0.16,0.17,0.17,0.15,0.15,0.16,0.17,0.16,0.15,0.16,0.21,0.19,0.21,0.17,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140329,0.12,0.12,0.12,0.11,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.12,0.12,0.13,0.13,0.12,0.13,0.12,0.12,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140330,0.13,0.12,0.10,0.11,0.12,0.13,0.12,0.11,0.12,0.14,0.13,0.13,0.12,0.10,0.10,0.10,0.12,0.13,0.15,0.15,0.15,0.16,0.16,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140331,0.14,0.13,-999,0.14,0.20,0.31,0.19,0.14,0.15,0.14,0.13,0.13,0.11,0.12,0.11,0.12,0.13,0.16,0.16,0.16,0.14,0.14,0.13,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140401,0.11,0.10,0.10,0.13,0.17,0.25,0.34,0.21,0.17,0.13,0.13,0.12,0.12,0.11,0.12,0.12,0.12,0.14,0.15,0.18,0.24,0.20,0.24,0.16
CO,100127,Surrey,BC,49.13293,-122.69422,20140402,0.16,0.14,0.14,0.19,0.23,0.21,0.19,0.19,0.15,0.13,0.13,0.12,0.12,0.12,0.13,0.12,0.13,0.17,0.26,0.30,0.19,0.19,0.17,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140403,0.16,0.19,-999,0.20,0.21,0.21,0.20,0.18,0.20,0.20,0.20,0.15,0.13,0.14,0.14,0.15,0.17,0.18,0.17,0.16,0.14,0.12,0.12,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140404,0.14,0.11,0.10,0.11,0.14,0.17,0.20,0.16,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.10,0.12,0.12,0.13,0.13,0.12,0.15,0.17,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140405,0.18,0.17,0.16,0.16,0.17,0.17,0.20,0.19,0.15,0.14,0.15,0.14,0.15,0.17,0.16,0.16,0.17,0.17,0.17,0.14,0.12,0.12,0.12,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140406,0.13,0.12,-999,0.14,0.14,0.13,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.12,0.13,0.12,0.12,0.13,0.15,0.15,0.19,0.14,0.12,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140407,0.12,0.13,0.12,0.12,0.14,0.19,0.20,0.17,0.16,0.12,0.12,0.11,0.11,0.11,0.11,0.12,0.14,0.15,0.15,0.12,0.12,0.13,0.15,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140408,0.16,0.15,0.17,0.15,0.18,0.18,0.12,0.10,0.13,0.12,0.16,0.12,0.13,0.11,0.12,0.12,0.11,0.12,0.14,0.15,0.14,0.12,0.12,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140409,0.11,0.11,-999,0.12,0.17,0.21,0.17,0.13,0.12,0.12,0.10,0.11,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.14,0.19,0.18,0.16,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140410,0.14,0.12,0.11,0.12,0.25,0.21,0.20,0.13,0.16,0.16,0.16,0.16,0.12,0.11,0.10,0.11,0.13,0.13,0.14,0.16,0.17,0.16,0.17,0.18
CO,100127,Surrey,BC,49.13293,-122.69422,20140411,0.16,0.15,0.14,0.14,0.18,0.15,0.13,0.12,0.14,0.13,0.12,0.11,0.12,0.12,0.12,0.12,0.13,0.13,0.14,0.15,0.15,0.17,0.18,0.20
CO,100127,Surrey,BC,49.13293,-122.69422,20140412,0.17,0.16,-999,0.17,0.17,0.15,0.13,0.14,0.15,0.16,0.15,0.14,0.13,0.12,0.13,0.13,0.13,0.14,0.18,0.22,0.30,0.27,0.21,0.21
CO,100127,Surrey,BC,49.13293,-122.69422,20140413,0.18,0.15,0.13,0.11,0.16,0.15,0.14,0.17,0.16,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.15,0.23,0.23,0.21,0.17,0.15,0.26
CO,100127,Surrey,BC,49.13293,-122.69422,20140414,0.14,0.13,0.13,0.14,0.21,0.25,0.18,0.17,0.14,0.12,0.13,0.11,0.12,0.12,0.12,0.13,0.17,0.13,0.14,0.16,0.11,0.11,0.11,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140415,0.12,0.12,-999,0.13,0.14,0.14,0.14,0.12,0.11,0.11,0.11,0.10,0.12,0.11,0.12,0.12,0.13,0.16,0.15,0.16,0.16,0.12,0.13,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140416,0.12,0.12,0.12,0.13,0.15,0.16,0.20,0.19,0.14,0.14,0.13,0.14,0.16,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.14,0.15,0.14,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140417,0.13,0.12,0.13,0.13,0.18,0.16,0.14,0.13,0.14,0.13,0.19,0.13,0.13,0.13,0.15,0.16,0.15,0.13,0.11,0.11,0.12,0.11,0.12,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140418,0.13,0.13,-999,0.13,0.11,0.12,0.12,0.11,0.12,0.11,0.11,0.10,0.10,0.11,0.11,0.10,0.12,0.12,0.17,0.22,0.21,0.18,0.16,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140419,0.14,0.14,0.13,0.13,0.15,0.16,0.15,0.14,0.13,0.14,0.13,0.11,0.12,0.13,0.12,0.13,0.15,0.15,0.13,0.12,0.12,0.12,0.12,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140420,0.11,0.11,0.11,0.11,0.17,0.17,0.12,0.12,0.13,0.11,0.12,0.12,0.13,0.13,0.12,0.13,0.13,0.14,0.15,0.17,0.15,0.16,0.14,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140421,0.13,0.12,-999,0.13,-999,0.16,0.14,0.16,0.16,0.14,0.13,0.12,0.14,0.13,0.14,0.14,0.14,0.13,0.14,0.13,0.12,0.12,0.12,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140422,0.12,0.12,0.11,0.12,0.13,0.13,0.14,0.12,0.12,0.13,0.12,0.12,0.11,0.11,0.11,0.12,0.12,0.14,0.15,0.14,0.12,0.11,0.11,0.10
CO,100127,Surrey,BC,49.13293,-122.69422,20140423,0.11,0.11,0.12,0.12,0.16,0.17,0.15,0.14,0.14,0.12,0.11,0.11,0.13,0.13,0.13,0.14,0.14,0.13,0.15,0.17,0.17,0.13,0.12,0.11
CO,100127,Surrey,BC,49.13293,-122.69422,20140424,0.10,0.12,-999,0.12,0.13,0.14,0.13,0.12,0.12,0.12,0.12,0.13,0.12,0.11,0.10,0.10,0.12,0.13,0.14,0.15,0.13,0.14,0.14,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140425,0.11,0.10,0.10,0.12,0.18,0.18,0.16,0.14,0.14,0.14,0.13,0.12,0.12,0.12,0.12,0.13,0.11,0.12,0.12,0.15,0.17,0.22,0.19,0.21
CO,100127,Surrey,BC,49.13293,-122.69422,20140426,0.16,0.14,0.15,0.12,0.13,0.12,0.14,0.13,0.11,0.12,0.12,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.15,0.15,0.17,0.12,0.11,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140427,0.12,0.12,-999,0.10,0.11,0.11,0.10,0.11,0.10,0.10,0.10,0.10,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.13,0.12,0.13,0.12,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140428,0.12,0.11,0.10,0.11,0.16,0.15,0.14,0.13,0.13,0.11,0.11,0.11,0.11,0.12,0.13,0.13,0.13,0.14,0.17,0.18,0.13,0.13,0.13,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140429,0.13,0.11,0.11,0.11,0.11,0.13,0.12,0.24,0.17,0.12,0.12,0.11,0.13,0.11,0.11,0.12,0.13,0.11,0.12,0.14,0.16,0.14,0.16,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140430,0.13,0.12,-999,0.13,0.20,0.20,0.23,0.16,0.16,0.14,0.13,0.13,0.16,0.17,0.18,0.17,0.16,0.16,0.21,0.20,0.13,0.12,0.13,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140501,0.13,0.14,0.13,0.14,0.25,0.17,0.16,0.13,0.14,0.14,0.13,0.14,0.16,0.15,0.14,0.12,0.13,0.14,0.16,0.25,0.22,0.16,0.18,0.23
CO,100127,Surrey,BC,49.13293,-122.69422,20140502,0.18,0.18,0.16,0.14,0.20,0.16,0.16,-999,-999,-999,-999,0.12,0.14,0.13,0.14,0.14,0.15,0.15,0.21,0.20,0.24,0.16,0.15,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140503,0.14,0.16,-999,0.14,0.17,0.16,-999,-999,0.15,0.14,0.14,0.16,0.16,0.17,0.18,0.17,0.19,0.21,0.23,0.25,0.19,0.14,0.14,0.16
CO,100127,Surrey,BC,49.13293,-122.69422,20140504,0.17,0.16,0.15,0.16,0.14,0.13,0.14,0.15,0.20,0.26,0.32,0.34,0.18,0.17,0.16,0.15,0.15,0.16,0.16,0.15,0.15,0.14,0.13,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140505,0.13,0.13,0.13,0.13,0.18,0.18,0.18,0.16,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.19,0.20,0.17,0.18,0.17
CO,100127,Surrey,BC,49.13293,-122.69422,20140506,0.16,0.15,-999,0.15,0.18,0.17,0.16,0.15,0.14,0.13,0.13,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.18,0.18,0.18,0.18,0.18,0.17
CO,100127,Surrey,BC,49.13293,-122.69422,20140507,0.16,0.17,0.17,0.16,0.21,0.19,0.16,0.15,0.17,0.15,0.15,0.15,0.16,0.17,0.16,0.15,0.17,0.17,0.17,0.22,0.28,0.23,0.18,0.20
CO,100127,Surrey,BC,49.13293,-122.69422,20140508,0.17,0.17,0.23,0.21,0.25,0.28,0.22,0.17,0.17,0.16,0.18,0.18,0.18,0.16,0.17,0.18,0.20,0.20,0.19,0.18,0.18,0.19,0.17,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140509,0.14,0.15,-999,0.17,0.15,0.15,0.15,0.13,0.14,0.13,0.14,0.14,0.15,0.14,0.14,0.15,0.15,0.15,0.17,-999,0.20,0.18,0.15,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140510,0.16,0.16,0.15,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.15,0.15,0.16,0.16,0.15,0.15,0.15,0.15,0.18,0.19,0.21,0.19,0.20,0.19
CO,100127,Surrey,BC,49.13293,-122.69422,20140511,0.19,0.18,0.19,0.20,0.19,0.17,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.18,0.22,0.21,0.21,0.24,0.24
CO,100127,Surrey,BC,49.13293,-122.69422,20140512,0.22,0.18,-999,0.20,0.21,0.25,0.23,-999,0.18,0.16,0.16,0.16,0.17,0.18,0.18,0.18,0.18,0.18,0.21,0.24,0.20,0.19,0.19,0.17
CO,100127,Surrey,BC,49.13293,-122.69422,20140513,0.16,0.15,0.15,0.15,0.19,0.22,0.22,0.18,0.22,0.17,0.18,0.19,0.17,0.16,0.16,0.16,0.17,0.17,0.18,0.18,0.24,0.25,0.28,0.22
CO,100127,Surrey,BC,49.13293,-122.69422,20140514,0.23,0.22,0.21,0.23,0.19,0.24,0.24,0.20,0.18,0.21,0.22,0.18,0.16,0.16,0.16,0.16,0.17,0.17,0.18,0.21,0.26,0.27,0.34,0.28
CO,100127,Surrey,BC,49.13293,-122.69422,20140515,0.20,0.17,-999,0.19,0.20,0.18,0.21,0.14,0.15,0.16,0.17,0.19,0.19,0.20,0.20,0.23,0.25,0.25,0.31,0.32,0.21,0.17,0.18,0.18
CO,100127,Surrey,BC,49.13293,-122.69422,20140516,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.14,0.22,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.16,0.15,0.16,0.16,0.16,0.15,0.14,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140517,0.14,0.14,0.14,0.14,0.13,0.13,0.18,0.16,0.16,0.13,0.13,0.15,0.14,0.12,0.12,0.13,0.14,0.14,0.15,0.18,0.16,0.19,0.19,0.17
CO,100127,Surrey,BC,49.13293,-122.69422,20140518,0.16,0.16,-999,0.16,0.16,0.15,0.15,0.18,0.14,0.15,0.16,0.15,0.15,0.15,0.15,0.15,0.13,0.14,0.14,0.15,0.17,0.14,0.13,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140519,0.13,0.13,0.12,0.12,0.14,0.13,0.14,0.12,0.15,0.16,0.14,0.13,0.14,0.14,0.14,0.15,0.15,0.14,0.16,0.17,0.15,0.14,0.15,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140520,0.14,0.14,0.14,0.15,0.19,0.19,0.17,0.14,0.13,0.13,0.13,0.12,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.18,0.15,0.14,0.14,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140521,0.15,0.14,-999,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.16,0.16,0.17,0.15,0.19,0.19,0.16,0.15,0.15,0.17,0.16,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140522,0.15,0.16,0.16,0.15,0.16,0.16,0.15,0.15,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.13,0.14,0.16,0.18,0.22,0.21,0.18,0.15,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140523,0.14,0.14,0.14,0.16,0.19,0.15,0.12,0.11,0.11,0.10,0.09,0.11,0.14,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.12,0.12,0.11
CO,100127,Surrey,BC,49.13293,-122.69422,20140524,0.10,0.10,-999,0.10,0.11,0.13,0.12,0.11,0.13,0.16,0.12,0.12,0.12,0.11,0.10,0.10,0.10,0.10,0.12,0.15,0.13,0.14,0.13,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140525,0.14,0.14,0.13,0.13,0.14,0.14,0.12,0.11,0.13,0.14,0.13,0.12,0.11,0.10,0.12,0.09,0.11,0.12,0.13,0.12,0.12,0.13,0.12,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140526,0.12,0.12,0.11,0.11,0.12,0.15,0.11,0.10,0.11,0.11,0.10,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.13,0.14,0.15,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140527,0.12,0.11,-999,0.15,0.15,0.13,0.13,0.10,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.11,0.10,0.10,0.11,0.13,0.12,0.16,0.15,0.17
CO,100127,Surrey,BC,49.13293,-122.69422,20140528,0.14,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.10,0.09,0.10,0.09,0.11,0.15,0.15,0.15,0.11,0.11,0.12,0.11
CO,100127,Surrey,BC,49.13293,-122.69422,20140529,0.13,0.11,0.11,0.11,0.13,0.15,0.16,0.14,0.14,0.12,0.12,0.11,0.12,0.16,0.15,0.11,0.12,0.13,0.13,0.19,0.19,0.16,0.15,0.16
CO,100127,Surrey,BC,49.13293,-122.69422,20140530,0.15,0.14,-999,0.16,0.15,0.16,0.14,0.12,0.15,0.17,0.15,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.14,0.15,0.19,0.21,0.23,0.18
CO,100127,Surrey,BC,49.13293,-122.69422,20140531,0.18,0.18,0.18,0.18,0.19,0.16,0.17,0.14,0.16,0.16,0.17,0.16,0.14,0.13,0.12,0.13,0.12,0.12,0.13,0.15,0.19,0.18,0.17,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140601,0.16,0.18,0.13,0.13,0.12,0.11,0.10,0.10,0.13,0.14,0.12,0.11,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.15,0.15,0.19,0.20,0.18
CO,100127,Surrey,BC,49.13293,-122.69422,20140602,0.15,0.13,-999,0.17,0.23,0.22,0.18,0.19,0.15,0.11,0.11,0.10,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.13,0.14,0.16,0.18,0.15
CO,100127,Surrey,BC,49.13293,-122.69422,20140603,0.13,0.10,0.10,0.11,0.13,0.13,0.14,0.12,0.11,0.11,0.10,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.14,0.14,0.16,0.16
CO,100127,Surrey,BC,49.13293,-122.69422,20140604,0.12,0.12,0.11,0.10,0.13,0.14,0.14,0.10,0.12,0.12,0.12,0.11,0.10,0.10,0.10,0.10,0.12,0.11,0.12,0.13,0.12,0.14,0.16,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140605,0.12,0.12,-999,0.14,0.17,0.13,0.12,0.11,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.14,0.13,0.13,0.11
CO,100127,Surrey,BC,49.13293,-122.69422,20140606,0.12,0.13,0.14,0.16,0.16,0.14,0.13,0.11,0.12,0.12,0.12,0.14,0.13,0.11,0.11,0.11,0.11,0.11,0.12,0.13,0.17,0.15,0.15,0.14
CO,100127,Surrey,BC,49.13293,-122.69422,20140607,0.13,0.12,0.13,0.14,0.11,0.10,0.10,0.10,0.10,0.11,0.11,0.10,0.10,0.10,0.09,0.08,0.10,0.10,0.12,0.15,0.12,0.11,0.13,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140608,0.12,0.11,-999,0.09,0.09,0.09,0.09,0.08,0.11,0.12,0.14,0.11,0.09,0.11,0.12,0.11,0.10,0.10,0.12,0.14,0.11,0.11,0.10,0.09
CO,100127,Surrey,BC,49.13293,-122.69422,20140609,0.09,0.09,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.12,0.12,0.12,0.11,0.10
CO,100127,Surrey,BC,49.13293,-122.69422,20140610,0.10,0.10,0.09,0.09,0.09,0.11,0.11,0.10,0.10,0.10,0.10,0.10,0.11,0.12,0.11,0.11,0.14,0.13,0.13,0.13,0.12,0.13,0.11,0.10
CO,100127,Surrey,BC,49.13293,-122.69422,20140611,0.10,0.11,-999,0.13,0.12,0.12,0.12,0.12,0.13,0.12,0.10,0.11,0.11,0.12,0.11,0.12,0.13,0.13,0.16,0.16,0.16,0.17,0.19,0.16
CO,100127,Surrey,BC,49.13293,-122.69422,20140612,0.16,0.14,0.14,0.14,0.18,0.18,0.15,0.11,0.14,0.15,0.12,0.12,0.12,0.10,0.10,0.10,0.09,0.09,0.10,0.12,0.09,0.09,0.08,0.08
CO,100127,Surrey,BC,49.13293,-122.69422,20140613,0.08,0.08,0.08,0.08,0.10,0.10,0.10,0.11,0.12,0.11,0.11,0.12,0.14,0.14,0.12,0.11,0.10,0.09,0.10,0.09,0.12,0.11,0.10,0.13
CO,100127,Surrey,BC,49.13293,-122.69422,20140614,0.11,0.09,-999,0.09,0.09,0.10,0.11,0.12,0.13,0.12,0.12,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.15,0.16,0.13,0.12,0.11
CO,100127,Surrey,BC,49.13293,-122.69422,20140615,0.10,0.10,0.10,0.09,0.09,0.10,0.10,0.11,0.10,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.09,0.10,0.10,0.11,0.13,0.11,0.13,0.11
CO,100127,Surrey,BC,49.13293,-122.69422,20140616,0.10,0.09,0.09,0.10,0.10,0.11,0.10,0.10,0.09,0.09,0.10,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.12,0.12,0.10,0.10
CO,100127,Surrey,BC,49.13293,-122.69422,20140617,0.11,0.10,-999,0.11,0.13,0.11,0.10,0.09,0.10,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.10,0.10,0.13,0.12,0.12,0.11,0.10,0.10
CO,100127,Surrey,BC,49.13293,-122.69422,20140618,0.08,0.09,0.09,0.09,0.10,0.10,0.09,0.09,0.10,0.35,0.08,0.09,0.11,0.11,0.12,0.11,0.11,0.11,0.12,0.15,0.15,0.14,0.13,0.12
CO,100127,Surrey,BC,49.13293,-122.69422,20140619,0.11,0.12,0.13,0.12,0.15,0.16,0.16,0.14,0.11,0.12,0.11,0.12,0.14,0.13,0.13,0.14,0.12,0.13,0.13,0.15,0.15,0.13,0.12,0.09
